,Churn,Tenure,MonthlyCharge
7108,No,71.52177,202.4433
7109,No,59.33894,197.484
7110,No,63.411,157.4836
7111,No,47.87116,140.0013
7112,No,71.83307,140.0342
7113,No,65.01825,162.4827
7114,No,70.41132,240.1149
7115,No,53.81882,217.4702
7116,No,46.88518,127.5112
7117,No,53.92549,182.4433
7118,Yes,63.6037,217.484
7119,No,60.45093,142.5007
7120,No,59.11937,220.1185
7121,No,53.66352,172.4555
7122,No,48.99429,157.4836
7123,No,65.15223,137.4978
7124,No,63.20353,139.9512
7125,No,65.06377,194.9992
7126,No,55.85956,79.97886
7127,No,48.36269,159.9942
7128,No,58.65554,129.9598
7129,No,56.20104,172.4624
7130,No,70.20428,184.961
7131,No,70.69395,265.147
7132,No,69.46066,127.482
7133,No,65.61564,127.4601
7134,No,63.80215,232.6228
7135,No,54.07728,95.01949
7136,No,71.11027,175.1331
7137,No,52.48944,134.9509
7138,No,57.96945,159.965
7139,No,69.99569,194.9581
7140,No,69.29186,127.4738
7141,No,62.50474,124.9607
7142,No,64.94284,252.6378
7143,No,71.31402,190.1737
7144,No,63.56516,182.4676
7145,No,62.82563,147.4738
7146,Yes,56.27454,200.1323
7147,No,69.86009,222.65
7148,No,53.02997,159.9512
7149,No,68.28597,160.0122
7150,No,57.95136,129.9915
7151,No,63.55356,207.6094
7152,No,44.19918,167.4564
7153,No,68.62845,92.45514
7154,No,70.64083,127.4887
7155,No,54.57315,242.6143
7156,No,71.35208,200.1323
7157,No,53.06217,172.4885
7158,No,68.93442,162.4676
7159,No,68.40649,160.0122
7160,No,66.64301,129.9778
7161,No,40.62433,169.9741
7162,No,69.35044,179.9794
7163,No,66.67798,262.6106
7164,No,63.69896,114.9509
7165,No,66.68874,144.9607
7166,No,60.35977,190.127
7167,No,63.96748,129.995
7168,No,58.99154,172.4885
7169,No,63.20516,139.9816
7170,No,63.84205,159.9656
7171,No,63.93709,129.995
7172,No,46.41276,242.6106
7173,No,62.06064,114.9728
7174,No,61.72511,117.472
7175,No,64.90704,159.9942
7176,No,65.74105,127.4958
7177,No,56.87027,220.1323
7178,No,57.62165,162.4538
7179,No,71.09119,159.9476
7180,No,58.8721,157.4836
7181,No,48.25936,197.4725
7182,No,64.26003,202.4433
7183,No,48.80395,117.4392
7184,No,47.95497,184.9715
7185,No,68.7146,139.9816
7186,No,51.30214,242.6281
7187,No,62.27403,202.6362
7188,No,58.13955,162.4689
7189,No,43.59094,159.9349
7190,No,69.81507,152.4624
7191,No,48.15455,164.9889
7192,No,51.95009,207.6094
7193,No,53.77192,154.9755
7194,No,67.29113,187.4847
7195,No,54.26701,162.447
7196,No,66.74885,144.9889
7197,No,47.77726,214.9663
7198,No,69.91626,179.9476
7199,No,49.74162,255.1372
7200,No,49.40819,162.4833
7201,No,54.04994,252.6378
7202,No,54.95441,164.9889
7203,No,69.93726,137.4686
7204,No,64.63609,149.9913
7205,No,70.96989,172.4567
7206,No,54.04993,172.4885
7207,No,48.56111,179.9794
7208,No,63.69034,147.5031
7209,No,69.62423,174.9581
7210,No,71.79034,179.9476
7211,No,71.39672,117.4392
7212,No,65.80077,139.965
7213,No,56.37128,192.4705
7214,No,55.00167,159.965
7215,No,69.03254,202.65
7216,No,51.08527,149.9378
7217,No,49.6365,137.4872
7218,No,61.11248,172.4404
7219,No,66.84316,202.4433
7220,No,52.96043,137.4686
7221,No,59.94749,172.4848
7222,No,69.14226,235.1591
7223,No,63.39679,127.4958
7224,No,50.34057,182.4762
7225,No,69.96882,262.6106
7226,No,52.3021,117.4858
7227,No,69.09962,162.4713
7228,No,60.76389,210.1563
7229,No,54.38925,174.9755
7230,No,60.75202,149.9483
7231,No,71.23368,120.0035
7232,No,71.38558,237.6549
7233,No,61.97804,184.9785
7234,No,68.61879,182.49
7235,No,52.07056,192.4404
7236,No,70.45979,159.965
7237,No,44.79742,174.9744
7238,No,55.98127,159.965
7239,No,59.49558,159.9349
7240,No,56.68304,194.9581
7241,No,69.5381,202.6362
7242,No,70.49801,127.4783
7243,No,49.01677,119.9897
7244,No,68.26818,192.4567
7245,No,56.73616,169.9447
7246,Yes,63.09122,182.4608
7247,No,45.19194,172.4742
7248,No,53.9154,139.9512
7249,No,70.09511,197.4725
7250,No,69.1503,174.9581
7251,No,67.19853,202.65
7252,No,60.7425,157.4836
7253,No,59.21096,184.961
7254,No,66.54966,134.9801
7255,No,57.50632,139.9349
7256,No,64.52906,139.9568
7257,No,62.5497,240.1149
7258,No,61.82628,204.9496
7259,No,59.98863,194.9768
7260,No,70.32865,119.9568
7261,No,44.52947,169.9447
7262,No,70.6573,192.4404
7263,No,71.83088,104.9629
7264,No,54.23655,207.4673
7265,No,59.3991,210.1518
7266,No,57.41425,202.4433
7267,No,68.72245,92.48802
7268,No,48.48324,114.9728
7269,No,70.54943,162.4982
7270,No,57.6549,149.9741
7271,No,63.21638,169.9671
7272,No,67.66242,129.9926
7273,No,61.39024,242.6573
7274,No,65.01857,149.9707
7275,No,63.23545,212.6228
7276,No,70.71182,182.447
7277,No,69.01347,204.9634
7278,No,67.31311,107.5286
7279,No,69.88786,162.4653
7280,Yes,57.06138,242.6106
7281,No,57.07901,127.4958
7282,No,68.33384,124.9643
7283,No,55.69275,125.0073
7284,No,65.50792,162.4689
7285,No,53.53017,230.1051
7286,No,46.21777,192.4705
7287,No,65.93142,194.9744
7288,No,61.35337,130.0244
7289,No,66.2968,164.9889
7290,Yes,57.10479,232.624
7291,No,61.9635,212.6695
7292,No,52.53762,184.967
7293,No,48.17117,142.4827
7294,No,69.81825,265.147
7295,No,66.19713,124.9935
7296,No,59.53825,222.6143
7297,No,54.64119,257.6375
7298,No,54.01325,162.4538
7299,No,63.43312,152.5022
7300,No,56.53814,179.9656
7301,No,64.9277,182.4608
7302,No,63.63211,159.9805
7303,No,49.26265,114.9509
7304,No,62.64968,104.9781
7305,No,57.86878,92.45514
7306,No,48.39095,162.4827
7307,No,59.6238,275.1198
7308,No,61.30659,172.4705
7309,No,64.29382,207.6094
7310,No,51.62495,202.6362
7311,No,53.07792,172.4624
7312,No,68.57417,190.127
7313,No,63.73496,275.1336
7314,No,59.66552,230.1344
7315,No,63.7669,255.1555
7316,No,49.92224,152.4555
7317,No,45.8143,117.472
7318,No,69.348,167.4564
7319,No,66.31286,220.1149
7320,No,71.27541,149.9845
7321,No,66.99456,202.65
7322,No,59.90148,169.9378
7323,No,47.30434,149.9378
7324,No,52.09557,104.9781
7325,No,61.37365,114.9509
7326,No,49.61909,265.147
7327,No,53.96674,144.9607
7328,Yes,56.26118,230.1344
7329,No,59.49517,104.9923
7330,No,47.2887,165.0182
7331,No,47.99026,220.1323
7332,No,60.89564,230.1051
7333,No,56.56535,130.0064
7334,No,70.32404,104.9643
7335,Yes,45.09367,242.6106
7336,No,58.77685,194.9768
7337,No,56.81197,142.4827
7338,No,44.39952,157.4836
7339,No,48.10173,159.9656
7340,No,68.29561,195.0062
7341,No,63.64732,172.4555
7342,No,66.60033,200.1185
7343,No,60.11026,220.1478
7344,No,43.8884,149.9621
7345,No,66.49135,174.9919
7346,No,64.00973,134.9509
7347,No,63.88775,230.1344
7348,No,56.56864,159.9349
7349,No,44.92225,210.1518
7350,No,59.82583,139.9349
7351,No,63.84542,159.9476
7352,No,66.86351,162.5007
7353,No,58.50292,114.9509
7354,Yes,45.91201,232.6707
7355,No,66.43229,174.9581
7356,No,69.50693,114.9838
7357,No,49.53164,184.9647
7358,No,37.33507,112.4551
7359,No,68.08474,104.9781
7360,No,42.64646,150.0208
7361,No,63.42517,117.4835
7362,No,68.80222,232.652
7363,No,59.9755,175.0048
7364,No,64.29675,255.1336
7365,No,44.04708,200.1185
7366,No,44.60874,147.4738
7367,No,58.80144,159.9794
7368,No,40.91782,127.475
7369,No,67.87033,182.4608
7370,No,62.76856,159.9805
7371,No,61.45515,207.4974
7372,No,64.22853,107.482
7373,No,48.25673,149.9778
7374,No,45.15306,179.9476
7375,No,69.05527,147.4564
7376,No,47.02083,147.4421
7377,No,55.54544,124.9781
7378,No,44.29563,174.9699
7379,No,51.83423,230.1344
7380,No,50.68244,220.1323
7381,No,70.23581,159.9476
7382,No,54.28465,169.9447
7383,No,67.96008,230.1051
7384,No,71.11595,129.9778
7385,No,56.1113,129.9621
7386,No,53.90815,104.9643
7387,No,59.15954,169.9928
7388,No,61.52081,174.9699
7389,No,66.72374,222.6326
7390,No,59.7815,144.9889
7391,No,50.01323,147.4738
7392,No,61.95264,127.4958
7393,No,62.95177,137.4836
7394,No,51.58437,235.1591
7395,No,71.32292,194.9525
7396,No,70.02963,114.9658
7397,No,46.63035,137.4392
7398,No,46.50319,147.4713
7399,No,69.9263,255.1336
7400,No,63.86407,152.466
7401,No,63.60301,215.1591
7402,No,62.57813,139.9349
7403,No,57.08875,172.4579
7404,No,62.56329,182.4676
7405,No,41.14853,194.9581
7406,No,42.52243,172.5104
7407,No,57.43857,184.9785
7408,No,54.84444,172.4624
7409,No,58.19013,217.484
7410,No,49.99506,124.9607
7411,No,69.37716,187.6094
7412,No,64.63454,127.4738
7413,No,62.32227,262.6106
7414,No,69.03225,162.4982
7415,No,51.58906,177.6508
7416,No,70.77308,117.4392
7417,Yes,38.36776,240.1149
7418,No,64.86671,179.9794
7419,No,65.31996,149.9598
7420,No,71.25511,187.4811
7421,No,41.37315,129.9598
7422,No,60.7303,245.132
7423,No,53.82086,149.9378
7424,No,68.86725,137.4392
7425,No,66.31705,147.4601
7426,No,68.82379,139.9792
7427,No,59.28871,159.9642
7428,No,63.95686,192.4885
7429,No,47.91529,202.4433
7430,No,48.68893,275.1336
7431,No,67.04659,112.4844
7432,No,45.23339,114.9976
7433,Yes,47.57047,190.1737
7434,No,63.70026,160.0013
7435,No,43.63637,104.9781
7436,No,55.67036,174.9882
7437,No,70.18772,255.1417
7438,No,62.281,242.6106
7439,No,53.13301,220.1615
7440,No,58.79677,124.9643
7441,No,64.91269,114.9728
7442,No,71.14876,225.1786
7443,No,65.80384,267.6427
7444,Yes,71.20051,235.1591
7445,No,67.19921,207.4974
7446,No,41.4761,137.4872
7447,No,62.07668,94.97283
7448,No,67.65143,162.4827
7449,No,46.87676,172.4567
7450,No,63.71587,187.4974
7451,No,65.11128,204.9797
7452,No,68.67996,164.967
7453,No,65.46719,182.4433
7454,No,54.80402,162.4676
7455,No,64.91211,102.4746
7456,No,40.50993,142.4526
7457,No,66.89083,184.967
7458,No,61.46682,92.5018
7459,No,62.52627,174.9882
7460,No,61.61486,124.9781
7461,No,57.9625,257.6513
7462,No,67.05692,222.6362
7463,No,55.19347,162.4827
7464,No,56.05747,162.4538
7465,No,67.3458,162.4676
7466,No,64.15093,137.4392
7467,No,50.80222,152.4579
7468,No,50.11484,147.4601
7469,No,48.53271,159.9512
7470,No,51.83967,194.9699
7471,No,66.94354,92.5018
7472,No,46.91449,149.989
7473,No,59.50705,125.0073
7474,No,64.50684,149.9621
7475,No,67.69622,220.1185
7476,No,67.97118,134.9801
7477,No,67.4709,117.4392
7478,No,58.12362,152.4624
7479,No,69.02789,255.1336
7480,No,56.08228,159.9349
7481,No,67.26256,187.4811
7482,No,65.02015,222.6609
7483,No,54.98522,252.624
7484,No,70.1758,94.97283
7485,No,59.16562,219.9902
7486,No,66.89669,104.9781
7487,No,65.37201,184.9647
7488,No,49.54115,104.9923
7489,No,59.43728,159.9656
7490,No,56.37209,174.9744
7491,No,58.21476,184.9634
7492,No,53.07128,144.9607
7493,No,65.17039,167.4564
7494,No,66.52217,174.9755
7495,No,64.30983,182.4433
7496,No,66.66853,164.9889
7497,No,62.40518,149.9778
7498,No,56.56448,162.4676
7499,No,57.48285,212.6695
7500,No,56.78316,200.1652
7501,No,65.27324,252.6378
7502,No,63.52166,129.9483
7503,Yes,50.7426,207.6386
7504,No,61.56209,252.624
7505,No,66.85534,137.4872
7506,No,64.39242,245.147
7507,No,55.55453,127.4738
7508,No,71.20362,117.5152
7509,No,62.58109,232.6378
7510,No,45.03753,242.6281
7511,No,55.06506,159.9512
7512,No,56.9769,212.6415
7513,No,67.37714,182.4433
7514,No,60.37731,179.9656
7515,No,62.68348,117.5152
7516,Yes,38.34946,212.6415
7517,Yes,46.77756,232.6378
7518,No,52.74302,112.4551
7519,No,51.73839,182.447
7520,No,61.6107,92.48802
7521,No,70.15014,164.9785
7522,No,43.91775,92.5018
7523,No,60.45679,222.6281
7524,No,57.3854,149.9378
7525,No,42.01051,194.9992
7526,No,62.99928,169.9378
7527,No,70.36179,220.1185
7528,Yes,45.12504,222.6143
7529,Yes,50.65407,270.1604
7530,No,62.11655,147.4564
7531,No,70.67216,172.4624
7532,No,53.48518,152.5104
7533,No,52.98326,114.9658
7534,No,55.97115,160.0122
7535,No,61.16662,147.4601
7536,Yes,61.68428,255.1198
7537,No,70.62749,212.6415
7538,No,65.39301,129.995
7539,No,65.25688,162.4713
7540,No,56.74758,195.0062
7541,No,59.22886,127.4601
7542,No,49.61348,149.9621
7543,No,66.9099,169.9447
7544,No,63.63151,159.9642
7545,No,53.42523,129.9621
7546,No,70.19371,232.652
7547,No,54.94221,194.9882
7548,No,41.56439,242.6143
7549,No,41.95888,219.9902
7550,No,69.97129,192.4705
7551,No,71.94498,197.484
7552,No,60.29081,112.4551
7553,No,52.24584,179.9476
7554,No,48.62124,184.9785
7555,No,63.37746,127.4586
7556,No,61.88348,182.4433
7557,No,58.31897,150.0208
7558,No,62.23239,92.45514
7559,No,52.07089,129.9621
7560,No,62.00464,169.9741
7561,No,52.59552,149.9447
7562,Yes,41.90646,190.127
7563,No,45.84636,287.6427
7564,No,66.59912,139.965
7565,No,54.41265,235.1591
7566,No,46.92377,149.9378
7567,No,71.45998,144.9889
7568,No,52.75072,124.9643
7569,No,70.63238,147.4421
7570,No,60.69402,179.9476
7571,No,60.44201,172.4567
7572,No,57.10624,167.4564
7573,Yes,48.05798,255.1336
7574,No,53.5035,210.1051
7575,No,62.5016,187.656
7576,No,65.14224,104.9629
7577,No,68.47904,129.9621
7578,No,68.83185,179.9476
7579,No,60.53095,127.5067
7580,No,68.78265,179.9476
7581,No,68.98508,159.9512
7582,No,59.60106,147.4893
7583,No,39.71501,157.4836
7584,No,57.90418,124.9607
7585,No,71.76063,162.4538
7586,No,56.90458,164.9889
7587,No,71.57202,202.4433
7588,No,48.5611,229.9931
7589,No,58.2249,187.4673
7590,No,66.58823,137.4616
7591,No,61.173,184.9939
7592,No,56.29735,197.484
7593,No,70.85782,162.4653
7594,No,63.52797,207.6094
7595,No,68.64269,92.45514
7596,No,71.67026,210.1051
7597,No,62.47012,172.4579
7598,No,71.36862,117.5152
7599,No,63.35604,187.6094
7600,No,58.43075,92.45514
7601,No,50.09435,194.9581
7602,No,59.05181,182.4433
7603,No,59.84762,194.9882
7604,No,68.92748,160.0013
7605,No,66.55543,187.6422
7606,No,70.90494,194.9581
7607,No,50.77358,139.9816
7608,No,68.14733,129.9598
7609,No,67.62049,149.9707
7610,No,57.37651,149.9707
7611,No,68.59473,199.9902
7612,No,51.40304,162.447
7613,No,68.78714,92.45514
7614,No,62.30113,169.9447
7615,No,57.63584,152.4798
7616,No,53.36122,175.1331
7617,No,63.47441,192.4705
7618,No,66.31026,149.989
7619,No,51.68219,174.9755
7620,No,71.44166,149.9447
7621,No,70.82444,164.9715
7622,No,67.76809,114.9728
7623,No,56.41476,194.9581
7624,No,62.13301,222.6326
7625,No,71.16551,117.472
7626,No,68.04429,127.4586
7627,No,56.01076,154.9755
7628,No,49.85906,125.0073
7629,No,39.32461,192.4567
7630,No,68.526,139.9875
7631,No,65.36086,169.9447
7632,No,51.80639,147.4893
7633,No,66.34362,137.4698
7634,Yes,48.28818,252.6378
7635,Yes,36.82387,210.1518
7636,No,62.76892,142.4526
7637,No,55.55865,117.4392
7638,No,62.70376,187.6094
7639,No,65.25844,127.475
7640,No,50.43597,149.9845
7641,No,61.77813,120.0035
7642,No,65.03892,262.6106
7643,No,50.89092,175.1331
7644,No,67.40315,127.4601
7645,No,56.45799,182.4538
7646,No,70.27281,137.4392
7647,No,41.74273,157.4836
7648,No,64.92325,139.983
7649,No,58.76049,159.9942
7650,No,48.09099,127.482
7651,No,60.49976,144.9607
7652,No,59.84496,139.9678
7653,No,69.74808,127.4958
7654,No,63.90452,182.4433
7655,Yes,58.40109,255.1198
7656,No,71.52133,192.4705
7657,No,58.55948,147.4783
7658,No,64.1725,139.9875
7659,No,38.8517,157.4836
7660,No,68.41518,127.4958
7661,No,67.14449,179.9476
7662,No,66.97927,197.4876
7663,No,65.98685,194.9581
7664,No,46.58138,129.9621
7665,No,63.13521,197.6288
7666,No,58.172,174.9618
7667,No,68.3119,197.484
7668,No,71.25643,179.9476
7669,No,57.89761,182.4538
7670,No,60.89154,210.127
7671,No,48.3857,149.9741
7672,No,71.95713,222.6362
7673,No,67.08693,270.1604
7674,No,65.13005,210.1051
7675,No,61.73523,217.484
7676,No,71.81426,162.5119
7677,No,49.20927,129.995
7678,No,64.88531,182.447
7679,No,40.24973,222.6609
7680,Yes,69.97649,212.6415
7681,No,58.34647,184.9853
7682,No,42.34953,167.4564
7683,No,57.11409,147.4893
7684,No,54.37108,160.0122
7685,No,64.26648,229.9931
7686,No,69.13737,242.6326
7687,Yes,46.24205,225.1457
7688,No,54.26571,164.9785
7689,No,59.31818,139.983
7690,No,69.33555,144.9607
7691,Yes,63.17917,210.1051
7692,Yes,60.45619,232.624
7693,No,55.68371,127.4887
7694,No,38.06839,124.9935
7695,No,57.70698,212.6557
7696,No,44.60467,270.1604
7697,No,71.28653,142.4827
7698,No,71.37419,187.6422
7699,No,62.02081,169.9447
7700,No,67.98776,139.9816
7701,No,50.52613,220.1323
7702,No,61.00511,169.9928
7703,No,59.93377,167.4564
7704,No,61.0006,162.5005
7705,No,66.7755,172.4579
7706,No,69.31336,114.9658
7707,Yes,61.67106,255.1336
7708,No,60.1778,102.4746
7709,No,64.36371,134.9509
7710,No,67.71776,149.9378
7711,No,67.70719,139.9349
7712,No,59.71984,149.9707
7713,No,67.75523,159.9794
7714,No,56.26602,104.9643
7715,No,62.65179,242.6143
7716,No,66.20027,140.0049
7717,No,49.26352,169.9671
7718,No,59.3332,149.9928
7719,No,69.54666,159.9349
7720,No,54.16378,245.1283
7721,No,60.69643,172.4848
7722,No,66.67317,187.6094
7723,No,45.80397,200.1323
7724,No,58.2078,169.9928
7725,No,62.98803,192.4705
7726,No,67.50861,262.6106
7727,No,67.96418,174.9618
7728,No,71.4869,179.9656
7729,No,66.63268,184.9853
7730,No,70.43313,172.4871
7731,No,46.98814,147.4783
7732,No,70.69978,149.9447
7733,No,61.12405,192.4567
7734,No,61.4665,127.4601
7735,No,56.77763,102.4746
7736,No,58.6688,255.1417
7737,No,54.67568,200.1323
7738,No,51.11345,157.4698
7739,No,63.07329,162.5007
7740,No,66.81169,172.4579
7741,Yes,57.69575,197.484
7742,No,63.91757,192.4705
7743,No,69.88681,132.4798
7744,No,68.53085,235.1555
7745,No,67.54816,210.138
7746,No,70.1175,230.1051
7747,No,43.45813,184.9496
7748,No,70.06451,204.961
7749,No,57.22556,149.9915
7750,No,56.45798,210.138
7751,No,57.47194,154.9618
7752,Yes,64.57182,235.1591
7753,No,66.49211,149.9378
7754,No,68.69674,179.9476
7755,No,58.30226,149.9845
7756,No,62.43485,252.624
7757,No,68.12367,184.9797
7758,No,61.20291,149.9915
7759,No,48.89289,212.6228
7760,No,62.17828,104.9923
7761,No,51.05765,139.9678
7762,No,61.41766,172.4404
7763,No,66.80803,192.4567
7764,No,67.78586,104.9923
7765,No,61.49459,129.995
7766,No,50.27485,192.4885
7767,No,54.55234,212.6415
7768,No,68.67008,152.4624
7769,No,62.03084,245.1457
7770,No,55.591,127.4738
7771,No,71.98828,162.4713
7772,No,61.70653,137.4616
7773,No,68.23146,159.9349
7774,No,57.33546,159.9794
7775,No,41.93,117.4858
7776,Yes,42.73824,202.65
7777,No,47.46129,139.9349
7778,No,61.70332,190.1737
7779,Yes,45.6406,210.1051
7780,Yes,70.54929,232.624
7781,No,71.26299,182.4433
7782,No,49.19922,179.9794
7783,No,68.59441,214.9663
7784,No,36.88048,182.4538
7785,No,63.86048,192.4567
7786,No,68.36284,104.9629
7787,No,66.03197,207.4811
7788,No,38.01787,139.965
7789,No,55.13723,137.4872
7790,No,65.61344,184.9963
7791,No,54.79873,114.9728
7792,No,45.91152,117.4686
7793,No,47.56294,152.466
7794,No,59.36326,149.9845
7795,No,54.79811,182.4762
7796,No,66.8679,287.6427
7797,No,62.83739,117.4392
7798,No,54.41951,149.9621
7799,No,64.54829,152.4579
7800,No,65.52483,287.6427
7801,No,63.94696,207.6386
7802,No,55.505,149.9598
7803,No,64.38615,127.4421
7804,No,56.51219,265.147
7805,Yes,47.11262,172.4404
7806,No,63.50859,152.4798
7807,No,67.61562,159.965
7808,No,71.24628,182.4538
7809,No,52.53836,220.1149
7810,No,58.13967,152.4579
7811,No,41.27155,179.9656
7812,No,61.91437,147.4421
7813,No,71.78213,159.9642
7814,No,51.74735,184.961
7815,No,67.16748,162.4608
7816,No,49.75092,134.9801
7817,No,65.86516,242.6143
7818,No,46.86241,182.4608
7819,No,65.40232,162.4818
7820,No,64.58418,169.9378
7821,Yes,53.08332,194.9699
7822,No,71.91339,184.9496
7823,No,67.25763,149.9483
7824,No,58.50824,149.9621
7825,No,71.4622,172.5104
7826,No,70.67499,142.4526
7827,No,60.51117,194.9882
7828,No,45.25561,114.9728
7829,No,64.22099,149.9845
7830,No,70.2187,144.9607
7831,No,47.81985,184.967
7832,No,68.28659,112.4551
7833,No,71.5701,187.656
7834,No,59.14141,232.6378
7835,No,58.12044,240.1149
7836,No,64.28134,210.127
7837,No,65.2394,242.6326
7838,No,65.31873,222.65
7839,No,54.12731,252.6378
7840,No,40.73055,204.9496
7841,No,64.98884,152.4579
7842,No,71.74549,147.4783
7843,No,65.9436,182.4762
7844,No,51.54301,172.4885
7845,No,71.13061,137.5165
7846,No,62.4021,149.9741
7847,No,66.17677,159.965
7848,No,66.81622,235.1417
7849,No,47.65766,252.624
7850,No,66.01153,222.6281
7851,No,64.62103,227.4754
7852,No,65.64436,105.011
7853,No,61.91633,94.97283
7854,No,58.97078,197.6288
7855,No,65.45503,112.4844
7856,No,66.36071,187.5139
7857,Yes,69.91714,222.6609
7858,No,49.86477,242.6143
7859,No,41.3275,287.6427
7860,No,56.5003,222.6281
7861,No,57.55841,179.9476
7862,No,65.26459,222.6143
7863,No,68.01321,190.1599
7864,No,69.05044,104.9629
7865,No,68.90605,257.6513
7866,No,70.33871,124.9643
7867,Yes,59.27052,245.1283
7868,Yes,36.88134,232.6378
7869,No,58.42671,182.4653
7870,No,70.11539,92.45514
7871,No,50.97055,174.9744
7872,No,70.54541,149.9378
7873,No,62.91776,139.9568
7874,No,55.10455,262.6106
7875,No,70.39347,220.1478
7876,Yes,45.10633,222.6143
7877,No,62.23238,172.4579
7878,No,56.98279,257.6549
7879,No,56.84758,117.4858
7880,No,49.59993,169.9447
7881,No,70.50302,137.4686
7882,No,57.89585,182.447
7883,No,63.58391,130.0064
7884,No,51.08011,124.9781
7885,No,53.79471,142.5007
7886,No,53.06052,242.6435
7887,No,62.96952,179.9476
7888,No,62.55541,147.4564
7889,No,68.31311,262.6106
7890,No,64.12593,190.1737
7891,No,59.39367,174.9919
7892,No,63.98562,160.0013
7893,No,55.58159,124.9643
7894,No,52.21545,147.4893
7895,No,53.61209,117.4392
7896,No,50.54849,147.4783
7897,Yes,62.33818,190.127
7898,No,67.2599,117.4392
7899,No,54.396,229.9931
7900,No,54.53013,152.4907
7901,No,40.32467,182.4676
7902,No,67.58811,222.65
7903,No,52.0997,159.9656
7904,No,70.02925,230.1051
7905,No,62.2937,242.6281
7906,No,69.97639,204.9634
7907,No,56.09767,129.9621
7908,No,48.92659,174.9882
7909,No,64.90171,117.4392
7910,No,52.36016,152.466
7911,No,47.24188,242.6143
7912,No,49.88118,124.9935
7913,No,51.39351,162.5007
7914,No,64.33331,159.9942
7915,No,58.06953,182.4608
7916,No,55.29166,149.9378
7917,No,68.82747,182.4538
7918,No,68.26584,179.9656
7919,No,58.42342,134.9509
7920,No,50.84495,147.4738
7921,No,63.87305,159.9512
7922,No,43.18866,184.9634
7923,No,64.2522,159.9642
7924,No,48.79391,139.965
7925,No,51.54883,139.9349
7926,No,70.24032,144.9607
7927,No,66.8616,159.9794
7928,No,43.2029,139.9349
7929,No,48.36469,129.9598
7930,No,46.39161,147.4893
7931,No,65.51344,207.4811
7932,No,70.74092,162.4827
7933,No,51.04299,257.6549
7934,No,69.78016,190.127
7935,Yes,59.99904,255.1198
7936,No,58.50038,194.9882
7937,No,65.84668,124.9607
7938,No,47.40865,210.1563
7939,No,64.91404,107.4958
7940,No,69.27282,210.1051
7941,No,62.20392,174.9768
7942,Yes,63.07037,235.1372
7943,No,41.54053,179.9794
7944,No,55.27064,144.9607
7945,Yes,48.00544,162.4653
7946,No,70.84337,265.147
7947,No,70.14056,222.6326
7948,No,68.53399,194.9744
7949,No,67.8068,257.6513
7950,No,69.18745,149.989
7951,No,70.40235,200.1185
7952,No,58.17786,159.9942
7953,No,55.78075,79.97886
7954,No,68.9214,179.9476
7955,No,70.33868,255.1336
7956,No,70.27195,217.484
7957,No,55.57772,137.4616
7958,Yes,62.77522,209.9931
7959,No,48.98259,157.4836
7960,Yes,45.75966,200.1323
7961,No,55.16171,159.9875
7962,No,67.70405,187.6094
7963,No,58.58252,157.4836
7964,No,63.78532,152.4555
7965,No,39.52545,124.9607
7966,No,63.83787,164.9785
7967,No,71.12765,164.9647
7968,No,54.23761,139.9678
7969,No,61.08796,174.9699
7970,No,69.63521,172.5104
7971,No,51.35655,230.1051
7972,No,62.71297,149.9447
7973,No,65.40394,132.5127
7974,No,46.68593,192.4404
7975,No,67.5017,275.1336
7976,No,58.69071,104.9923
7977,No,67.71293,142.5156
7978,No,60.96912,125.0073
7979,No,59.9904,229.9931
7980,No,64.94053,222.6609
7981,No,51.38074,107.482
7982,No,60.12954,119.9568
7983,No,52.95931,162.4827
7984,No,70.28492,217.484
7985,No,46.076,92.5018
7986,No,70.45268,117.4686
7987,No,62.86179,204.961
7988,No,68.3486,172.4579
7989,No,68.04513,134.9509
7990,No,51.19372,94.97283
7991,No,63.20163,162.4608
7992,No,65.50762,242.6281
7993,No,71.805,172.4885
7994,No,63.83868,137.4684
7995,No,71.97382,142.4526
7996,No,51.68157,119.9568
7997,No,68.67656,212.6228
7998,No,67.72471,117.4686
7999,No,66.21743,245.132
8000,No,66.29727,149.9778
8001,No,51.67996,162.497
8002,No,70.11749,139.983
8003,No,63.25715,209.9931
8004,No,55.36779,127.4601
8005,No,70.42914,207.4811
8006,No,61.35472,169.9447
8007,No,67.08536,182.4608
8008,No,47.59384,137.4686
8009,No,64.77844,252.6378
8010,No,69.22361,127.4421
8011,Yes,65.97991,200.1652
8012,No,68.78508,139.9349
8013,No,46.38121,107.4806
8014,No,40.80483,162.4653
8015,Yes,50.98888,212.6228
8016,No,66.19976,229.9931
8017,No,46.77244,127.4586
8018,No,38.64796,187.4847
8019,No,58.3401,172.4624
8020,No,51.74095,232.624
8021,No,51.91699,187.4847
8022,No,52.66362,119.9897
8023,No,65.09341,225.1457
8024,No,60.19463,152.4555
8025,No,66.98322,172.5104
8026,No,54.51932,179.9476
8027,No,57.67058,182.4653
8028,No,67.86253,220.1323
8029,No,63.90801,162.4689
8030,No,69.59294,190.127
8031,No,48.04631,245.1457
8032,Yes,58.17852,255.1336
8033,No,54.06378,235.1884
8034,No,58.08347,232.624
8035,No,67.44709,194.9525
8036,No,51.47333,164.9853
8037,No,69.22859,225.132
8038,No,60.15609,149.9598
8039,No,60.49719,222.6362
8040,No,67.86978,154.9618
