,Tenure,MonthlyCharge,zMonthlyCharge,zTenure,Churn
7234,68.61879,182.49,0.22972689781956837,1.289283408240568,False
1941,9.660168743,152.462354,-0.4695158238343547,-0.9403607930971375,True
8447,55.18746,147.4564,-0.5860876290113021,0.7813494299303538,False
6092,67.1217,172.4742,-0.003507344103403892,1.232667802817394,False
7063,46.83595,235.1591,1.4562128112029427,0.46551952334645347,False
6071,57.38041,207.4974,0.8120650017617923,0.8642804440395583,False
3461,7.621099,194.9768,0.5205024057214598,-1.0174725018120583,False
563,5.204111135,147.456419,-0.5860871865653069,-1.1088759787422626,False
1990,6.217715978,255.155493,1.9218614426201859,-1.070544380878202,True
9027,69.39129,114.9658,-1.3426842524085858,1.3184971196336048,False
5932,70.16829,129.9598,-0.9935245024741779,1.347881007986213,False
3350,8.399966,184.9785,0.2876756798464971,-0.9880180089297792,False
4192,4.109741,137.4836,-0.8183205457877369,-1.1502618859021965,False
9598,61.52544,162.4713,-0.23644118848241427,1.0210334668686594,False
5107,42.36505,172.4705,-0.003593504639268938,0.2964430414472569,False
6777,54.91727,139.9678,-0.7604718962754613,0.7711316271066844,False
6202,45.82823,214.9663,0.9859905223890496,0.42741047319112496,False
1435,14.02688588,245.146969,1.6887966342266607,-0.7752242051678857,True
9051,68.59815,214.9525,0.985669166876905,1.2885028632526685,False
4657,7.019257,182.4608,0.22904692818517558,-1.0402324221903212,True
1731,9.727109482,245.128318,1.6883623152660079,-0.9378292883339238,True
3640,5.799929,179.9794,0.17126348124058158,-1.0863438736925208,True
4168,6.941165,125.0073,-1.1088515440608229,-1.0431856353296158,True
3082,2.168042,159.9476,-0.2952096599316254,-1.2236913152849132,True
8703,69.80263,112.4551,-1.4011499976507038,1.3340528064224872,False
6023,62.9411,115.0021,-1.3418389476918577,1.074569625665639,False
9208,57.80772,114.9838,-1.342265093044919,0.8804400699494079,False
4678,5.429608,252.6378,1.8632328539652832,-1.1003483407692596,True
1158,19.16163631,162.471255,-0.23644223638082346,-0.5810428237603869,False
6724,63.00385,127.4738,-1.05141506792282,1.0769426488241025,False
1352,2.108441505,184.979684,0.28770325121797374,-1.2259452332911425,True
6748,55.91669,149.9378,-0.5283041820667082,0.8089267953143595,False
9631,50.74296,204.9496,0.7527353224978947,0.6132713195273074,False
3396,3.409799,242.6143,1.6298193049811869,-1.1767316639991092,True
9596,62.63117,169.9378,-0.06257155577031247,1.062848971203446,False
4594,3.794574,104.9643,-1.5755854955037558,-1.162180588528228,False
8700,71.85451,169.9447,-0.06241087801424017,1.4116489619346493,False
7351,63.84542,159.9476,-0.2952096599316254,1.108768387461045,False
8031,48.04631,245.1457,1.688767083491522,0.5112918310767789,False
7633,66.34362,137.4698,-0.8186419012998816,1.2032430719944887,False
1379,14.23594392,169.944668,-0.06241162318644235,-0.7673182359187544,False
2395,10.18679,210.1051,0.8727895502414478,-0.9204455032389673,True
4349,8.152935,124.9781,-1.1095315136952157,-0.9973600054852916,False
2,15.75414408,159.947583,-0.29521005580435744,-0.7099043054189451,False
7082,52.61618,217.484,1.044619274050372,0.6841110715734757,False
1546,16.68190528,175.02109,0.05580114432599724,-0.6748190653691616,True
6203,65.38502,192.4885,0.4625582810207935,1.1669915978956338,False
4696,4.46492,242.6143,1.6298193049811869,-1.136830045385863,True
6401,49.60599,159.9875,-0.2942805233421637,0.570274408922076,False
3708,5.213752,147.4601,-0.586001468475437,-1.1085113891659657,False
4365,7.539374,187.4673,0.3456314478628205,-1.0205631044833798,True
1818,3.024806192,137.483594,-0.8183206855075245,-1.1912909763373707,True
5446,53.34625,142.4713,-0.7021738147788099,0.7117202033232679,False
1425,4.544027018,147.442069,-0.5864213497246747,-1.1338384472072018,True
3888,6.165028,194.9699,0.5203417279653875,-1.0725368875230885,True
6387,64.47686,152.4742,-0.46923997039979953,1.1326476184280605,False
3924,4.066843,154.9755,-0.4109931194920405,-1.1518841639492368,True
4930,2.488097,207.6386,0.8153530741034448,-1.2115877626636853,True
9738,67.19702,174.9882,0.05503524702205327,1.2355161869495925,False
641,4.241019424,172.440432,-0.004293687069642939,-1.1452973163347289,True
3188,5.714934,182.4433,0.22863941213716593,-1.0895581382877975,True
1954,16.56587766,114.983787,-1.342265395771126,-0.6792068937242437,False
6668,68.04207,149.9741,-0.5274588773499805,1.2674735291019368,False
8827,60.69166,160.0013,-0.2939591678300198,0.9895023234572852,False
4745,13.85859,230.1344,1.3392044748353678,-0.7815886676493837,True
130,6.085030507,139.965008,-0.7605369125500923,-1.0755621608857662,True
447,10.85041661,124.960655,-1.1099377489785025,-0.8953490679544632,False
5922,65.51642,194.9744,0.5204465178063044,1.1719607651151096,False
6094,58.62812,162.4526,-0.23687664848800197,0.9114652205343239,False
3410,9.767357,187.4974,0.3463323754653967,-0.9363072438353631,False
9668,50.58015,152.4624,-0.46951475264931425,0.6071143171300257,False
1949,22.04436191,202.649979,0.6991848961070773,-0.4720264953413324,True
4623,13.55138,222.6143,1.1640866786847912,-0.7932064595937913,True
7381,70.23581,159.9476,-0.2952096599316254,1.3504344187218218,False
4881,2.223563,184.9797,0.28770362380407516,-1.2215916719577251,True
8471,52.9247,127.4783,-1.051310278081903,0.6957784039216697,False
7651,60.49976,144.9607,-0.6442040747836978,0.9822452215591315,False
6914,61.50384,194.9699,0.5203417279653875,1.0202166174627179,False
6985,61.78097,92.5018,-1.8657951382646973,1.0306968709751483,False
1851,1.358818331,204.979684,0.7534358775143694,-1.254293809418998,False
7066,55.78809,195.0062,0.5211870326821156,0.8040635159808389,False
1358,7.819783852,174.988208,0.05503543331510332,-1.0099588164729045,True
5063,70.34008,117.4858,-1.28400194149524,1.3543776079605947,False
3138,5.43842,222.6143,1.1640866786847912,-1.1000150964653175,True
1025,18.29391747,172.47417,-0.0035080427023435586,-0.6138574357501096,False
2786,4.761845,132.466,-0.9351635470729764,-1.1256012023368307,False
7884,51.08011,124.9781,-1.1095315136952157,0.6260213555093948,False
7282,68.33384,124.9643,-1.1098528692073604,1.278507424989505,False
1374,23.05042619,242.657291,1.6308204205480423,-0.4339800597183374,False
8011,65.97991,200.1652,0.6413227636352707,1.1894886137799108,True
766,6.587201276,202.443347,0.6943731329052333,-1.0565715176293446,True
7689,59.31818,139.983,-0.7601179394794761,0.9375612900280185,False
1658,18.29218438,162.471255,-0.23644223638082346,-0.6139229761916348,False
1432,3.19677148,262.610632,2.09546651591392,-1.1847877474787913,True
5854,54.24636,149.9913,-0.5270583472913656,0.74575975511872,False
9716,62.42366,169.9378,-0.06257155577031247,1.0550015443410912,False
1092,19.98393473,182.446995,0.22872545623987403,-0.5499458804324511,False
7996,51.68157,119.9568,-1.22646067551632,0.6487668297546455,False
7739,63.07329,162.5007,-0.23575656152175903,1.079568668395795,False
7239,59.49558,159.9349,-0.2955054001493235,0.944270043945332,False
1852,10.5309984,159.983006,-0.294385173463293,-0.9074285390232275,False
4184,6.311363,169.9378,-0.06257155577031247,-1.0670029218833472,False
6253,51.98679,162.4713,-0.23644118848241427,0.6603093656658205,False
2702,9.436909,149.9598,-0.5277918761777822,-0.948803829598996,True
8719,46.94667,210.127,0.8732995274672427,0.4697066328939449,False
8790,57.00347,155.0084,-0.41022698932178325,0.8500256655638414,False
8298,67.35636,137.4392,-0.8193544722181149,1.241541964002494,False
4684,10.06351,267.6647,2.2131587340699483,-0.9251075955891728,True
101,11.13472066,182.467607,0.2292054402845351,-0.8845975126605194,False
5674,57.50673,125.0073,-1.1088515440608229,0.8690575003802294,False
2447,19.06753,262.6106,2.0954657707417175,-0.5846016516964433,True
3869,18.4468,275.1198,2.3867628991850616,-0.6080758614996795,True
3849,12.674,139.9816,-0.7601505407633173,-0.8263864286578986,True
9223,65.67292,132.5127,-0.9340760613905746,1.177879141597971,False
8015,50.98888,212.6228,0.93141830190277,0.622571301282357,True
9267,67.00167,197.4876,0.578970479626709,1.2281286160491012,False
486,3.820262172,287.642733,2.678379822936252,-1.1612091363042503,True
5579,66.00861,220.1615,1.1069692293958013,1.1905739646109532,False
183,13.01107597,240.114868,1.5716159535007246,-0.8136391922758818,True
8566,60.55095,162.4713,-0.23644118848241427,0.9841810790170079,False
6647,59.25503,149.9928,-0.5270234173443935,0.9351731400287041,False
9891,66.73836,132.5127,-0.9340760613905746,1.2181709948880646,False
4513,7.685406,107.482,-1.516956743842434,-1.0150405974255832,False
5718,65.45306,187.4811,0.34595280337496515,1.1695646735243486,False
5535,56.54286,140.0049,-0.7596079622536819,0.8326067301531659,False
9629,63.01465,119.9897,-1.2256945453460626,1.0773510735270733,False
3015,7.179432,174.9882,0.05503524702205327,-1.0341750678571437,True
1072,1.929621761,107.481989,-1.5169569999953785,-1.2327076778122983,False
2304,12.69435,194.9768,0.5205024057214598,-0.825616850629616,True
5224,53.09491,139.965,-0.760537098843143,0.7022152528746907,False
1084,8.458121948,214.952509,0.9856693764565869,-0.985818719504976,True
8878,65.28923,127.4783,-1.051310278081903,1.1633690976828974,False
6458,69.21008,204.9797,0.7534362501004708,1.311644282557188,False
893,3.317348927,154.975543,-0.41099211816689446,-1.1802278578513905,False
5221,55.2288,242.6143,1.6298193049811869,0.7829127889322801,False
2267,25.32558,277.6513,2.4457130063585275,-0.34794033573114175,False
2993,13.44855,162.4653,-0.2365809082703032,-0.7970951922055015,True
7727,67.96418,174.9618,0.05442047995534214,1.2645279550172719,False
3994,17.30249,139.965,-0.760537098843143,-0.6513503496345225,False
6848,52.17722,137.4392,-0.8193544722181149,0.6675108764238478,False
8967,69.58993,152.466,-0.4694309207765808,1.3260091088000938,False
8917,42.07751,124.9781,-1.1095315136952157,0.28556911190168555,False
8739,62.86571,267.6427,2.2126464281810225,1.0717185943362912,False
7545,53.42523,129.9621,-0.993470943222154,0.7147069980492512,False
3071,4.454344,162.4538,-0.23684870453042392,-1.1372299990579573,False
4452,8.342325,114.9509,-1.3430312232151764,-0.9901978245134762,False
610,12.3848312,169.967067,-0.0618900259316222,-0.8373219546994143,True
1573,5.784022533,112.455141,-1.4011490428988198,-1.0869454101795382,False
3463,3.648755,162.4653,-0.2365809082703032,-1.1676950405432716,True
5751,64.12634,139.983,-0.7601179394794761,1.1193919677905362,False
4843,16.57839,124.9607,-1.1099367010800933,-0.6787337132846172,True
1132,10.24058579,172.457857,-0.0038879175189821366,-0.9184111023545397,True
7492,53.07128,144.9607,-0.6442040747836978,0.7013216347514319,False
4949,3.684683,112.4551,-1.4011499976507038,-1.1663363476980562,False
1673,6.549842666,194.988208,0.520768059611499,-1.0579843119990342,True
39,16.04202196,147.473844,-0.585681417014646,-0.699017598230907,False
8563,49.11866,152.4624,-0.46951475264931425,0.5518450005425696,True
3456,3.424062,147.4564,-0.5860876290113021,-1.1761922786714731,False
6566,38.34208,204.9496,0.7527353224978947,0.14430597410376683,True
138,14.64011644,255.155493,1.9218614426201859,-0.7520336024530242,True
673,15.92219451,255.155493,1.9218614426201859,-0.7035491251451641,True
2625,8.03514,114.9728,-1.3425212459893818,-1.0018146710303308,False
2384,14.21143,139.9349,-0.7612380264457191,-0.7682452813349252,False
2188,8.907101,222.6326,1.1645128240378526,-0.9688396328426492,True
3229,2.668217,184.9963,0.2880901818839008,-1.2047761462285866,False
9238,66.46538,275.1336,2.387084254697206,1.207847682349461,True
606,7.737353244,142.471255,-0.7021748626772191,-1.0130761031940236,False
313,8.892893007,174.991856,0.055120382946140405,-0.9693769379649487,False
4697,4.16861,159.9349,-0.2955054001493235,-1.1480356309170874,True
3737,17.02059,147.4601,-0.586001468475437,-0.6620109907240981,False
4476,5.892496,124.9781,-1.1095315136952157,-1.0828432579999392,False
2330,3.99954,127.4738,-1.05141506792282,-1.154429368373684,False
5756,47.43916,129.9483,-0.9937922987342986,0.4883311775204263,False
6352,64.32344,167.4564,-0.12035500271490646,1.1268457186197502,False
9206,56.96287,172.4733,-0.003528302071587264,0.848490291217489,False
1098,2.451256489,225.178625,1.223801169531167,-1.2129809640305798,True
8474,61.36647,195.0062,0.5211870326821156,1.0150216821435445,False
4804,13.21887,207.4811,0.8116854296713608,-0.8057810242220097,False
6683,53.13174,212.6415,0.931853761908357,0.7036080567460248,False
8510,54.65479,117.4858,-1.28400194149524,0.7612053941404132,False
554,11.40192641,127.460067,-1.0517348632306665,-0.8744925655238721,False
8054,66.78484,114.9509,-1.3430312232151764,1.2199287337949234,False
5126,67.76579,149.9483,-0.528059672437903,1.2570254201263145,False
4409,8.671709,152.4884,-0.4689093002351287,-0.9777414761465065,True
8692,51.98225,182.4608,0.22904692818517558,0.6601376760221644,False
9032,61.97321,162.4689,-0.23649707639757037,1.0379668306880252,False
5613,70.02121,165.0182,-0.17713246718669992,1.342318868605387,False
1939,13.03967126,159.965008,-0.29480428625369665,-0.8125578012736032,False
3921,4.655119,139.9792,-0.7602064286784728,-1.1296372703784272,False
4993,19.01406,245.132,1.688448056642509,-0.5866237321471691,False
1708,16.75283806,159.947583,-0.29521005580435744,-0.6721365931837561,True
6619,52.41439,275.1198,2.3867628991850616,0.6764799585352866,True
8181,71.023,162.4653,-0.2365809082703032,1.3802036633451031,False
6388,64.31881,207.4673,0.8113640741592162,1.1266706254369023,False
8603,71.74385,192.4404,0.46143819405455117,1.4074641214132853,False
2282,9.557096,157.4698,-0.3529092750034859,-0.9442587055456692,False
9493,55.74944,147.4738,-0.585682441626424,0.8026018849836339,False
4373,8.584144,112.4844,-1.4004676993531797,-0.9810529306942493,False
2579,18.32904,162.447,-0.23700705362336466,-0.6125292034461443,False
2592,10.48608,112.4551,-1.4011499976507038,-0.9091272227434049,False
9761,70.40113,172.4705,-0.003593504639268938,1.3566863420454423,False
1752,13.84769517,164.978458,-0.17805792448841393,-0.7820006785481489,False
1811,1.884992328,179.947583,0.1705225704920382,-1.234395433637925,True
311,9.821728297,172.484753,-0.003261600283138231,-0.9342510789439417,True
7060,68.21625,177.4945,0.11339853108638566,1.274060511950402,False
3771,1.24728,194.9768,0.5205024057214598,-1.2585118658734902,True
3876,12.7637,147.4738,-0.585682441626424,-0.8229942345971148,False
8282,52.58546,240.1149,1.5716166986729267,0.6829493301961369,False
7735,56.77763,102.4746,-1.6335622214882628,0.8414850512195005,False
3602,10.56737,265.1283,2.15409452240304,-0.9060530705115085,True
9080,62.84987,172.4441,-0.004208271705980072,1.0711195714386013,False
9753,51.25081,149.9621,-0.5277383169257583,0.6324767348424583,False
2035,4.573172,152.509,-0.46842959563004405,-1.132736268446421,False
553,10.40161068,202.636202,0.698864076187453,-0.9123216076444356,True
2732,11.16116,192.4885,0.4625582810207935,-0.8835976534395712,False
7722,66.67317,187.6094,0.3489404781726564,1.2157056980004115,False
4042,12.98383,184.967,0.2874078835863771,-0.8146695559059185,True
7317,45.8143,117.472,-1.2843232970073846,0.4268836809584973,False
6494,71.82981,177.4945,0.11339853108638566,1.4107148795121143,False
384,17.18829795,184.967019,0.2874083260323716,-0.6556687620514536,True
5906,68.88054,184.9647,0.28735432433435254,1.299182034722286,False
1897,7.434237932,194.976769,0.5205016838358888,-1.0245390459041575,True
8938,69.82128,147.5031,-0.5850001433289003,1.3347580953771545,False
8413,41.72598,137.4698,-0.8186419012998816,0.2722752659910134,False
4283,1.52349,174.9882,0.05503524702205327,-1.2480664040950165,True
2530,18.529,255.1336,1.9213516284008105,-0.6049672957048475,True
2167,5.237873,197.4725,0.5786188514938555,-1.1075992028455626,True
7705,66.7755,172.4579,-0.00388691619383548,1.2195755220610578,False
4356,31.81602,129.9763,-0.9931402730574832,-0.10249070340256768,False
9878,54.84956,169.9928,-0.06129079104799788,0.7685710311216711,False
4282,9.468306,124.9607,-1.1099367010800933,-0.9476164860435174,False
3146,6.566149,192.4885,0.4625582810207935,-1.0573676537008407,True
7565,54.41265,235.1591,1.4562128112029427,0.7520483610314035,False
995,15.27829427,230.105118,1.3385225956972073,-0.7278995662807852,True
4335,13.19063,162.4833,-0.23616174890663644,-0.8068489791860738,False
8584,52.30473,242.6326,1.6302454503342483,0.6723329351160499,False
282,3.778174405,242.632554,1.6302443791492078,-1.1628007736871828,True
5704,63.06195,124.9781,-1.1095315136952157,1.079139822457676,False
8767,69.59341,117.4392,-1.2850870985145104,1.3261407123154958,False
3620,5.638782,184.9853,0.2878340289394379,-1.0924379862489657,False
7422,60.7303,245.132,1.688448056642509,0.990963576283469,False
1008,22.11524673,172.456745,-0.003913812253003699,-0.4693458368641448,False
3716,1.177776,82.49655,-2.098783706227298,-1.2611403057397186,False
8035,67.44709,194.9525,0.5199365405805094,1.2449731096784689,False
181,23.00764441,240.114868,1.5716159535007246,-0.4355979426617683,True
7333,56.56535,130.0064,-0.992439345454907,0.8334572367800002,False
80,9.82814183,187.609354,0.348939406987616,-0.9340085377114864,True
7639,65.25844,127.475,-1.0513871239652421,1.1622047091084096,False
8316,54.59144,165.0182,-0.17713246718669992,0.7588096807206736,False
4013,2.09057,184.9634,0.28732405171364356,-1.2266210818208891,True
5358,61.04844,152.4624,-0.46951475264931425,1.0029947091541236,False
9586,65.55348,92.45514,-1.8668816924818468,1.1733622669199326,False
1081,10.19437082,129.959755,-0.993525550372587,-0.9201588185948217,False
6827,47.42715,144.9607,-0.6442040747836978,0.487876994123882,False
3185,16.27138,149.9598,-0.5277918761777822,-0.6903439418085994,False
2109,12.31839,142.4526,-0.7026092747843976,-0.8398345683452486,True
4951,10.17149,214.9525,0.985669166876905,-0.9210241049015092,True
6232,66.81556,147.4783,-0.5855776517855078,1.2210904751722622,False
1484,3.160392389,164.967019,-0.17832430026402404,-1.1861634992784225,False
1614,9.217596711,184.978458,0.2876747018079817,-0.9570975848297951,False
6335,60.07014,195.0062,0.5211870326821156,0.9659982381433689,False
5064,69.2139,159.965,-0.29480447254674735,1.3117887438873124,False
1874,4.992706522,157.483594,-0.35258805921112885,-1.116870688582183,True
3831,6.209949,197.484,0.5788866477539761,-1.0708381054784455,True
4008,21.51433,232.6228,1.3971509281991656,-0.4920707662123229,True
2389,2.061636,172.4742,-0.003507344103403892,-1.227715281853829,True
7121,53.66352,172.4555,-0.003942804108990917,0.7237184353150723,False
4799,15.62643,202.4433,0.6943720384335615,-0.7147340818253493,False
4885,8.423652,144.9607,-0.6442040747836978,-0.9871222730488012,False
2909,16.42222,217.4725,1.0443514777902512,-0.6846396101237765,False
2401,4.323297,117.4392,-1.2850870985145104,-1.1421858168403822,False
5545,44.81075,162.4653,-0.2365809082703032,0.38893232811903783,False
50,3.343811019,184.979684,0.28770325121797374,-1.1792271382157349,True
6843,71.39564,149.9378,-0.5283041820667082,1.3942958282816744,False
4550,10.5771,149.9447,-0.5281435043106358,-0.9056851101078136,False
2246,7.533801,172.5034,-0.002827374469011085,-1.0207738591935331,False
4873,17.8565,162.447,-0.23700705362336466,-0.6303992968851937,False
6658,62.30892,149.9483,-0.528059672437903,1.0506624100430497,False
1228,3.852627275,162.500692,-0.23575674781480974,-1.1599851818987514,False
7673,67.08693,270.1604,2.271275179842344,1.231352902176441,False
2674,10.81514,195.0062,0.5211870326821156,-0.8966831271175243,False
9248,67.61213,117.5152,-1.2833173145345844,1.2512144442134936,False
3912,21.29638,154.9755,-0.4109931194920405,-0.5003130036208827,True
6698,65.16939,220.1149,1.105884072376531,1.1588370961640089,False
4869,15.39062,149.9915,-0.5270536899651025,-0.7236517326778956,False
3886,5.257695,204.9634,0.7530566780100392,-1.106849592247203,True
9315,67.01405,149.9378,-0.5283041820667082,1.228596791773432,False
5075,64.38126,149.9741,-0.5274588773499805,1.1290323034647278,False
5993,67.18986,104.9781,-1.5752641399916114,1.2352454164983637,False
2996,2.1782,152.4624,-0.46951475264931425,-1.223307169161508,True
8730,66.96136,245.1283,1.688361896106644,1.2266042086623652,False
2219,25.69631,225.1457,1.2230344571951264,-0.3339204014596328,True
7401,63.60301,215.1591,0.990480184906547,1.099601143734461,False
98,20.31163945,162.500692,-0.23575674781480974,-0.537553037568741,False
8823,61.48122,242.6573,1.6308206301277242,1.0193611946126073,True
8398,64.33856,172.4848,-0.0032605058114665506,1.127417513203909,False
3313,10.88204,179.9794,0.17126348124058158,-0.8941531629852341,False
4491,7.042459,139.983,-0.7601179394794761,-1.0393549897867727,True
9215,66.94632,159.9512,-0.2951258280588919,1.2260354394463766,False
3200,7.542197,79.97886,-2.1574122250223065,-1.0204563468040755,False
462,13.99579075,240.114868,1.5716159535007246,-0.7764001328747453,True
4241,4.816947,149.9621,-0.5277383169257583,-1.123517404375434,False
3211,5.288444,144.9889,-0.6435473917806199,-1.1056867541739028,True
6328,55.11933,187.4847,0.3460366352476986,0.7787729507624473,False
7785,63.86048,192.4567,0.46181776614498277,1.1093379130190764,False
8117,64.62702,162.4538,-0.23684870453042392,1.138326234483437,False
365,9.660361769,129.977753,-0.9931064375821828,-0.9403534934131825,False
2236,4.970731,235.1372,1.4557028339771483,-1.1177017391419493,True
7477,67.4709,117.4392,-1.2850870985145104,1.2458735348801104,False
1771,7.217041327,127.458638,-1.0517681398268153,-1.0327527920970603,True
3154,7.194486,172.5104,-0.00266436804980723,-1.033605769201725,False
87,3.721772616,207.638588,0.8153527946638691,-1.1649337259019363,True
2945,12.24574,184.9797,0.28770362380407516,-0.8425819808147686,True
7007,59.18664,177.6508,0.11703823156089237,0.9325868284142448,False
9252,61.10374,220.1149,1.105884072376531,1.0050859949017419,False
8505,48.60336,212.6228,0.93141830190277,0.5323578478165736,True
7086,66.50164,117.4392,-1.2850870985145104,1.2092189304725827,False
1151,9.716052195,95.019486,-1.8071667126162139,-0.9382474428856493,False
1452,6.585140105,120.003499,-1.2253732131205493,-1.0566494651435527,False
283,11.58276897,187.609354,0.348939406987616,-0.8676536239634605,True
4475,8.902965,159.9476,-0.2952096599316254,-0.9689960443770461,True
8042,68.36641,92.48802,-1.8661160280442153,1.2797391280057786,False
3347,9.176772,184.9496,0.287002696201499,-0.9586414570949836,True
6357,71.41919,204.9634,0.7530566780100392,1.3951864210367633,True
7738,51.11345,157.4698,-0.3529092750034859,0.627282177694306,False
6020,68.19039,194.9581,0.5200669457158728,1.2730825616893997,False
2476,8.040278,182.49,0.22972689781956837,-1.0016203667596026,True
3864,16.22349,169.9741,-0.0617262510535849,-0.692155002829457,False
5672,71.04194,252.624,1.8629114984531385,1.3809199192593866,False
9565,61.00345,184.967,0.2874078835863771,1.001293317729434,False
9175,62.77605,242.6143,1.6298193049811869,1.0683279129595926,False
1859,20.40555252,242.657291,1.6308204205480423,-0.5340015174094994,False
6988,70.82774,114.9838,-1.342265093044919,1.3728194959838032,False
878,18.66504433,149.984492,-0.527216882677357,-0.5998224933834506,False
5339,38.85837,127.4738,-1.05141506792282,0.1638305657608685,False
9999,63.35086,217.484,1.044619274050372,1.090065561433161,False
5782,69.76544,127.4887,-1.0510680971162292,1.3326463883943878,False
9187,45.62467,159.9512,-0.2951258280588919,0.41971242388217156,False
2066,22.37984,169.9447,-0.06241087801424017,-0.459339686150462,False
9265,45.94768,139.983,-0.7601179394794761,0.43192772604018426,False
2405,1.813049,192.4404,0.46143819405455117,-1.2371161218202509,True
7047,71.89739,194.9699,0.5203417279653875,1.413270559273851,False
2771,12.81579,197.4702,0.5785652922418316,-0.8210243417473242,True
8624,55.51616,245.147,1.688797356112231,0.7937799113994687,True
3959,1.578151,172.4579,-0.00388691619383548,-1.2459992834756577,False
1915,12.85056526,232.622804,1.3971510213456906,-0.8197092421884145,True
9866,40.41527,230.1051,1.3385221765378434,0.22270801206225277,False
2843,27.0293,220.1185,1.1059679042492645,-0.28351058249548466,True
6514,39.65071,114.9509,-1.3430312232151764,0.19379456846010326,False
3375,18.11168,182.4676,0.2292052772781163,-0.6207491287644491,False
9194,55.97317,287.6427,2.678379054477418,0.8110627052424874,False
4350,5.402848,215.1591,0.990480184906547,-1.1013603264221759,True
6836,45.16032,149.9776,-0.5273773741403787,0.40215205250954134,True
6707,57.51601,245.1283,1.688361896106644,0.8694084430879673,False
21,2.415991977,127.495766,-1.0509035537793585,-1.2143145656823395,False
8019,58.3401,172.4624,-0.0037821263529186216,0.9005731387797316,False
8082,61.27787,232.6228,1.3971509281991656,1.0116710868951004,True
9953,49.80587,172.4441,-0.004208271705980072,0.5778332912952026,False
6844,65.20587,149.9598,-0.5277918761777822,1.1602166640495983,False
6812,64.88617,174.9699,0.05460910166899182,1.1481265364996258,False
8453,66.23131,287.6427,2.678379054477418,1.1989958332546153,False
9049,63.00932,142.4713,-0.7021738147788099,1.0771495083727367,True
1555,8.460086502,240.114868,1.5716159535007246,-0.9857444257657242,True
7531,70.67216,172.4624,-0.0037821263529186216,1.3669359112348987,False
6918,66.005,147.4421,-0.5864206278391038,1.1904374448722745,False
5493,63.04335,182.4608,0.22904692818517558,1.0784364243581153,False
191,11.64983735,220.132293,1.1062890967549897,-0.8651172921875142,True
6927,68.06711,182.4433,0.22863941213716593,1.2684204693391947,False
9475,47.48699,210.1051,0.8727895502414478,0.49013996951515626,True
7985,46.076,92.5018,-1.8657951382646973,0.4367804165851093,False
2383,9.288851,147.5031,-0.5850001433289003,-0.9544029541057018,False
1371,15.26657624,204.979684,0.7534358775143694,-0.7283427082180214,False
5326,54.58835,169.9378,-0.06257155577031247,0.7586928258751013,False
7267,68.72245,92.48802,-1.8661160280442153,1.293203529047043,False
7618,66.31026,149.989,-0.5271119065433895,1.201981493467535,False
3915,17.22292,107.4806,-1.5169893451262748,-0.6543594564507607,False
4560,12.09048,112.4844,-1.4004676993531797,-0.8484534640909924,False
2981,2.251237,245.147,1.688797356112231,-1.2205451214734648,True
4722,2.680333,124.9781,-1.1095315136952157,-1.2043179542192168,False
9910,57.24323,139.9349,-0.7612380264457191,0.8590926939697889,False
6567,43.76523,242.6281,1.6301406604933315,0.3493937915033123,True
6390,67.89706,222.6143,1.1640866786847912,1.2619896711225138,False
8849,51.9647,154.9755,-0.4109931194920405,0.6594739858798372,False
4988,6.487239,230.1344,1.3392044748353678,-1.060351801229675,True
798,12.55438733,270.160419,2.2712756222883392,-0.8309098332149608,True
8494,45.34674,184.9496,0.287002696201499,0.4092019166880396,False
2711,1.736879,104.9629,-1.5756180967875963,-1.2399966504892574,True
570,10.81527088,162.500692,-0.23575674781480974,-0.896678177615198,False
1062,9.876537733,127.511223,-1.0505436123191254,-0.9321783449052115,True
6264,55.70975,182.497,0.22988990423877223,0.801100924200217,False
2545,2.917886,132.466,-0.9351635470729764,-1.1953343881576635,True
8067,67.98943,240.1149,1.5716166986729267,1.2654828368459765,False
677,5.506476096,95.019486,-1.8071667126162139,-1.0974414121325267,False
3608,16.43691,149.9447,-0.5281435043106358,-0.6840840768935321,False
7851,64.62103,227.4754,1.2772853221692622,1.138099710041697,False
3559,9.298353,169.9447,-0.06241087801424017,-0.954043616001292,False
8428,47.52483,117.4858,-1.28400194149524,0.4915709686596386,False
9468,54.74318,265.147,2.1545299824086266,0.7645480477974108,False
7716,66.20027,140.0049,-0.7596079622536819,1.1978219904045964,False
8268,69.56109,182.4833,0.2295708773897592,1.3249184635747537,False
4889,1.726822,152.4624,-0.46951475264931425,-1.2403769770853479,True
3093,10.12304,147.4713,-0.585740658204711,-0.9228563434995579,False
898,4.709035899,144.960655,-0.644205122682107,-1.127598289502578,False
5935,54.77909,200.1185,0.6402352779528689,0.7659060599347879,False
729,29.8284414,222.649979,1.1649175224034731,-0.1776551663040262,True
5197,54.83336,252.624,1.8629114984531385,0.7679583940672153,False
6195,56.97688,192.4705,0.4621391216571267,0.8490201088182869,False
5310,64.13229,210.1051,0.8727895502414478,1.1196169795481914,False
8507,68.87713,277.6513,2.4457130063585275,1.2990530784040333,False
2409,15.41637,187.6094,0.3489404781726564,-0.7226779422981277,True
8486,46.03183,119.9568,-1.22646067551632,0.4351100351841637,False
7681,58.34647,184.9853,0.2878340289394379,0.9008140337202798,False
1173,9.378558244,192.440432,0.4614389392267527,-0.9510104860978302,False
