Population,Area,Children,Age,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
505,Suburban,0,26,63352.12,Married,Female,False,14.98482,11,0,0,False,One year,False,False,Fiber Optic,True,False,False,False,True,True,False,False,False,Check,71.70793,137.4872,6039.331412
5659,Urban,0,52,31234.72,Not_Married,Male,False,10.93917,13,0,0,False,Month-to-month,True,False,DSL,True,True,True,True,False,False,False,False,False,Auto,57.72738,149.9741,5456.006313
135,Rural,2,71,69232.25,Married,Female,False,3.624683,10,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,False,True,True,True,True,Check,61.28236,220.1185,5471.244549
411,Suburban,0,49,71166.06,Not_Married,Female,False,14.93768,10,2,1,False,Two Year,True,False,DSL,False,False,True,True,False,True,True,True,True,Auto,51.87037,225.132,5293.295324
20952,Suburban,3,76,19546.62,Not_Married,Female,False,9.545938,15,2,0,False,One year,False,True,Fiber Optic,True,False,False,True,False,False,False,True,False,Auto,46.2718,169.9378,4047.773653
0,Rural,2,67,24367.72,Not_Married,Female,False,11.56322,12,1,0,False,Month-to-month,False,False,DSL,True,False,True,False,False,False,False,True,True,Check,51.22665,129.9598,4847.193795
5402,Suburban,1,56,43492.61,Not_Married,Male,False,12.53408,16,1,1,False,One year,True,True,DSL,False,False,False,True,False,True,False,True,False,Auto,58.85409,162.447,5582.846082
5058,Rural,1,51,111442.1,Not_Married,Male,False,10.02345,11,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,True,False,True,False,True,Auto,47.37824,149.9621,4233.171811
8075,Urban,2,72,53458.43,Married,Female,False,15.80514,15,0,0,False,One year,False,True,DSL,True,False,True,True,False,True,True,True,True,Auto,69.54041,225.132,6727.30047
402,Urban,1,66,16769.53,Not_Married,Female,False,18.45023,12,0,0,False,Month-to-month,True,False,DSL,True,True,True,True,True,True,False,False,True,Auto,44.72241,175.0062,4382.473953
398,Suburban,0,43,12944.52,Not_Married,Female,False,12.32015,9,0,0,True,Month-to-month,False,False,DSL,True,False,False,False,False,False,False,True,False,Auto,68.54712,127.4421,6208.310064
1537,Urban,1,24,18336.35,Not_Married,Female,False,9.438457,14,2,0,False,Month-to-month,True,False,Fiber Optic,True,True,True,True,True,True,False,False,True,Check,57.06365,195.0062,5117.897337
7536,Urban,1,46,23456.98,Not_Married,Male,False,7.778344,18,2,1,True,One year,False,False,Fiber Optic,True,True,False,False,False,True,False,True,False,Auto,50.14744,192.4567,4466.695172
166,Urban,1,45,20316.98,Married,Nonbinary,False,8.020199,12,2,0,False,Two Year,False,True,Fiber Optic,True,False,False,True,False,False,True,False,True,Auto,55.29606,159.9349,4824.342843
294,Rural,2,71,68803.52,Not_Married,Female,False,10.77725,7,1,0,True,Month-to-month,False,True,Fiber Optic,False,False,False,True,False,False,True,False,False,Auto,56.3981,159.9349,4899.24202
9510,Suburban,3,51,43850.44,Not_Married,Female,True,14.02417,11,1,1,True,Month-to-month,False,False,Fiber Optic,True,True,False,True,True,True,True,True,True,Auto,69.13685,287.6427,6462.269067
5115,Rural,3,45,12616.3,Not_Married,Female,False,10.20316,13,0,0,False,Two Year,True,True,Fiber Optic,True,True,False,True,True,False,True,True,False,Check,70.89738,275.1336,6621.872123
9956,Urban,0,71,43468.48,Not_Married,Female,False,7.563689,17,0,0,False,One year,False,True,DSL,True,True,False,False,True,False,True,True,True,Auto,45.93241,232.6378,4718.201931
22836,Rural,2,87,20782.03,Not_Married,Female,False,6.252582,12,0,0,True,Month-to-month,False,True,Fiber Optic,True,True,False,False,True,False,True,False,False,Check,70.14712,182.4676,6036.455962
161,Urban,0,58,18436.32,Not_Married,Male,False,8.282234,8,0,0,True,Month-to-month,True,True,Fiber Optic,True,False,False,False,True,True,False,False,False,Auto,45.92276,137.4872,3903.920552
41563,Urban,1,53,44554.14,Married,Female,False,7.891108,17,1,0,False,Two Year,True,False,None,True,True,False,False,True,False,True,True,False,Auto,62.84168,220.1615,5780.016925
902,Suburban,3,60,42104.22,Not_Married,Male,False,11.67546,9,2,0,False,Two Year,True,True,Fiber Optic,True,True,False,False,True,False,False,False,True,Auto,69.68937,157.4836,6004.729268
36959,Suburban,0,38,26353.03,Not_Married,Female,False,6.445166,12,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,True,False,False,False,True,True,Check,63.64621,169.9378,5503.629445
392,Urban,0,76,35415.95,Not_Married,Male,False,12.36724,7,3,0,False,Month-to-month,True,True,Fiber Optic,True,True,False,True,False,True,True,False,True,Auto,70.4936,204.9496,6099.562776
145,Urban,0,48,18498.45,Married,Male,False,7.815757,12,2,0,False,Two Year,False,False,DSL,True,True,False,True,False,True,False,True,True,Auto,48.56433,194.9525,4807.120751
2171,Urban,2,45,43096.85,Not_Married,Male,False,8.01759,14,0,0,False,Month-to-month,True,True,DSL,True,False,False,True,False,False,True,False,True,Auto,58.06194,139.9349,5581.366717
1081,Urban,4,68,146590.9,Not_Married,Male,False,12.78761,14,1,0,False,Two Year,True,True,Fiber Optic,True,True,False,True,False,False,False,False,True,Check,63.86146,167.4564,5540.602926
490,Rural,0,23,12881.49,Not_Married,Male,False,10.51765,17,1,1,False,Month-to-month,True,False,Fiber Optic,True,False,True,False,False,False,True,True,True,Auto,60.97619,210.127,5659.896946
689,Suburban,0,80,12473.92,Not_Married,Male,False,11.79419,15,1,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,True,False,True,False,True,False,Check,52.87464,182.447,4569.936966
69,Suburban,4,44,14876.79,Not_Married,Nonbinary,False,6.593658,11,0,0,False,Two Year,False,False,Fiber Optic,True,False,False,True,True,False,True,True,True,Auto,61.4943,242.6281,5774.455432
2325,Urban,0,19,5156.97,Not_Married,Female,False,11.64392,14,2,0,False,Two Year,True,False,DSL,True,True,True,True,False,False,True,True,True,Check,58.15583,245.1283,5974.298824
3223,Urban,5,47,4986.92,Not_Married,Male,False,7.853321,11,2,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,False,False,False,False,False,Auto,52.39253,112.4551,4534.558824
335,Rural,3,63,35901.58,Not_Married,Nonbinary,False,6.406512,10,2,1,False,Month-to-month,False,False,None,False,True,False,True,False,False,False,True,False,Check,63.5224,169.9671,5571.995482
1068,Rural,4,30,38373.52,Not_Married,Female,False,7.763471,5,0,1,True,Month-to-month,False,False,DSL,True,True,True,False,True,False,False,False,True,Auto,60.1501,140.0013,5758.657128
8981,Suburban,0,71,92399.2,Married,Female,False,11.28086,11,0,0,False,Month-to-month,True,False,DSL,True,False,True,False,False,False,True,False,False,Auto,54.97976,119.9568,5116.164536
845,Rural,0,46,9310.14,Married,Male,False,6.927298,16,0,0,False,Month-to-month,True,False,Fiber Optic,True,True,True,True,True,True,False,True,True,Check,63.28052,229.9931,5766.345962
29,Suburban,3,70,45249.29,Not_Married,Male,False,9.988954,11,1,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,True,True,True,True,False,False,Check,63.01044,217.4725,5683.580246
5273,Urban,8,24,39594.01,Not_Married,Male,False,3.39885,18,2,0,False,Month-to-month,True,True,Fiber Optic,False,False,False,True,False,False,True,True,True,Auto,48.9954,230.1051,4940.002327
23230,Suburban,1,25,48702.23,Not_Married,Male,False,12.47071,14,1,0,False,Two Year,True,True,Fiber Optic,True,True,True,True,False,False,True,True,False,Auto,58.28008,265.1283,5629.15203
12389,Suburban,1,62,20921.95,Not_Married,Female,False,8.623899,10,0,1,False,One year,False,False,Fiber Optic,True,False,True,True,True,False,True,True,False,Auto,54.68337,245.1457,5179.277309
319,Urban,1,30,52758.91,Not_Married,Female,False,11.46155,14,1,0,False,One year,False,True,Fiber Optic,False,True,True,True,False,True,False,False,False,Auto,69.56109,182.4833,6037.093005
37080,Rural,0,67,17899.79,Married,Male,False,8.565618,14,0,0,False,Two Year,False,False,Fiber Optic,True,False,True,False,False,False,True,False,True,Auto,52.64455,139.9568,4571.4966
507,Urban,1,73,45512.2,Married,Male,False,11.54034,13,0,0,False,Two Year,True,False,DSL,True,False,True,True,True,True,True,False,True,Auto,54.87839,167.4847,5362.598684
5985,Urban,1,66,72870.66,Not_Married,Male,False,13.83085,9,3,1,True,Month-to-month,False,False,DSL,True,False,False,True,True,True,False,True,True,Auto,69.7211,174.9699,6525.625338
516,Urban,3,74,19659.9,Not_Married,Female,False,6.115623,14,0,1,False,Two Year,False,False,None,True,False,False,True,True,True,True,False,True,Auto,55.15571,152.4907,4907.861735
7263,Rural,0,65,18833.25,Not_Married,Female,False,9.430403,15,1,1,False,One year,False,False,None,True,True,True,False,True,True,True,True,False,Auto,52.95508,235.1884,4979.327874
12063,Rural,0,54,80751.69,Not_Married,Male,False,5.663817,11,0,0,False,Month-to-month,True,False,None,True,True,False,False,False,True,False,False,True,Auto,57.92383,124.9935,4887.181609
54190,Urban,8,34,47088.97,Married,Female,False,10.3909,13,1,1,False,Month-to-month,False,False,DSL,True,False,False,False,True,False,False,True,True,Auto,71.15596,139.965,6783.004249
1098,Urban,1,87,38131.01,Not_Married,Female,False,6.185475,10,1,0,False,One year,False,True,Fiber Optic,True,True,False,False,False,False,False,True,True,Auto,39.27289,179.9476,3354.624637
1239,Rural,1,37,63467.94,Not_Married,Nonbinary,False,8.366414,10,0,0,False,One year,True,False,DSL,True,False,False,True,False,True,True,True,False,Auto,71.67868,222.6143,6872.209499
4370,Rural,8,24,59226.92,Not_Married,Female,False,7.048179,16,0,1,False,One year,True,True,Fiber Optic,True,False,True,True,True,False,True,False,True,Auto,59.28333,174.9755,5634.80523
301,Rural,1,41,15651.78,Married,Male,False,10.09753,13,0,1,False,One year,False,True,Fiber Optic,True,True,False,True,False,False,False,False,False,Auto,69.70982,167.4564,6015.97413
12390,Urban,1,88,87907.66,Not_Married,Male,False,12.10813,13,0,0,False,Two Year,False,False,Fiber Optic,True,True,True,False,True,True,True,True,False,Auto,67.92804,267.6647,6208.609729
30975,Rural,4,30,51460.33,Married,Female,False,9.604057,16,0,3,False,Month-to-month,True,False,DSL,True,False,True,False,True,False,False,False,True,Check,56.7613,107.4958,5409.035513
14555,Rural,2,64,10471.59,Not_Married,Female,False,9.379331,16,0,0,True,One year,False,False,Fiber Optic,True,True,False,False,False,False,True,True,True,Check,52.58546,240.1149,4849.21743
28744,Rural,0,66,43588.1,Not_Married,Female,False,8.486165,15,1,0,False,Two Year,True,False,Fiber Optic,True,True,False,False,True,False,True,True,False,Auto,61.85982,252.6378,5626.157729
12908,Urban,1,55,12702.36,Not_Married,Male,False,10.71778,14,2,0,False,Month-to-month,True,True,None,True,False,True,False,True,True,True,False,False,Auto,54.36032,132.5127,4871.680899
1134,Suburban,1,76,25350.75,Not_Married,Female,True,8.130367,9,0,0,False,Month-to-month,True,True,DSL,True,True,False,False,False,False,True,True,True,Auto,65.19187,220.1149,6225.526096
2431,Rural,0,29,6988.17,Not_Married,Female,False,12.73528,12,1,0,False,Month-to-month,True,True,None,True,False,True,True,False,False,False,False,True,Auto,71.44569,104.9923,6087.732666
6165,Rural,2,41,23120.09,Not_Married,Male,False,12.98993,8,0,0,False,Month-to-month,True,False,Fiber Optic,True,False,False,False,True,False,True,False,False,Auto,71.50838,149.9621,6273.914368
3101,Rural,0,26,10064.84,Not_Married,Female,False,4.484085,10,1,0,False,Month-to-month,True,True,Fiber Optic,True,False,True,False,False,False,False,False,True,Auto,69.9386,114.9728,5880.090684
1446,Urban,2,76,29993.81,Not_Married,Male,False,6.909162,13,2,0,False,Month-to-month,False,False,Fiber Optic,True,True,True,False,False,False,False,False,True,Auto,68.47117,147.4783,5811.727081
23329,Urban,1,32,19594.02,Not_Married,Female,False,7.552433,13,2,1,False,One year,False,True,None,True,True,False,True,False,False,True,True,True,Auto,57.81039,230.1344,5445.458747
6039,Suburban,2,61,43750.46,Not_Married,Male,False,9.644709,8,1,0,False,Month-to-month,False,True,Fiber Optic,True,True,True,True,False,False,False,True,False,Auto,48.59906,204.961,4486.299295
830,Suburban,3,19,63977.13,Not_Married,Female,False,6.008081,15,0,0,False,Month-to-month,True,False,None,True,False,True,False,False,False,False,True,False,Auto,70.00545,117.4835,6160.553033
1720,Urban,1,39,48908.22,Married,Male,False,9.624033,8,3,0,False,Two Year,False,True,None,True,False,True,False,False,False,True,True,False,Auto,64.37488,177.6508,5916.705233
11268,Rural,1,41,13549.81,Not_Married,Male,False,8.477589,8,2,1,False,Two Year,False,False,DSL,True,True,True,True,False,False,False,True,True,Auto,55.71809,184.961,5517.899709
949,Urban,6,26,31716.91,Not_Married,Female,False,4.068396,16,0,1,False,Two Year,False,False,DSL,True,True,False,False,True,True,True,False,False,Auto,54.73234,174.9768,5514.354742
1261,Suburban,3,47,13978.55,Not_Married,Female,False,8.952255,16,1,1,False,Month-to-month,True,False,Fiber Optic,True,False,True,False,False,False,False,False,True,Auto,67.83633,114.9728,5731.337685
30935,Urban,2,44,51669.46,Married,Male,False,11.7614,8,0,2,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,True,False,False,True,True,Auto,61.91553,192.4705,5549.111256
0,Suburban,3,55,23095.6,Married,Female,False,11.84008,8,4,0,False,Month-to-month,False,True,Fiber Optic,True,False,False,False,False,False,True,False,True,Auto,67.35636,137.4392,5786.391502
86,Urban,4,19,12378.01,Not_Married,Female,False,14.8515,9,1,1,False,Two Year,False,False,DSL,True,False,False,False,False,False,False,False,False,Auto,57.527,92.45514,5347.491386
29154,Urban,8,19,70962.7,Not_Married,Male,False,12.1247,16,0,1,True,One year,True,False,DSL,True,True,True,True,False,False,True,True,False,Auto,61.75393,245.1283,6562.450391
960,Suburban,1,29,26661.36,Married,Female,False,8.58683,13,1,1,False,Month-to-month,False,False,Fiber Optic,True,False,False,True,True,False,False,True,False,Auto,71.92785,182.4608,6327.647329
49907,Urban,0,48,26480.5,Not_Married,Male,False,10.85729,11,0,0,False,Month-to-month,True,False,DSL,True,False,False,True,False,False,False,False,True,Auto,69.16679,114.9509,6259.287322
710,Suburban,2,25,41467.56,Married,Male,False,7.40371,14,1,0,False,Month-to-month,False,True,None,True,True,True,False,False,False,True,True,True,Check,65.22821,210.1563,6135.261321
2594,Urban,3,74,23519.01,Not_Married,Female,False,8.838694,8,0,0,False,Two Year,False,False,Fiber Optic,True,True,False,False,False,True,False,False,False,Auto,52.1213,157.4698,4356.229848
202,Suburban,6,88,82535.24,Not_Married,Female,False,8.10792,12,0,0,False,One year,True,False,Fiber Optic,True,True,False,False,False,True,True,True,False,Auto,69.22914,252.624,6261.739568
168,Suburban,0,37,25050.64,Not_Married,Male,False,7.940397,15,0,1,False,One year,True,False,Fiber Optic,True,False,False,True,False,False,False,False,False,Auto,66.29517,134.9509,5646.563818
15589,Rural,1,84,42034.08,Not_Married,Male,False,9.158931,13,0,0,False,Month-to-month,False,False,Fiber Optic,True,True,False,True,False,False,False,False,False,Auto,55.67421,167.4564,4724.945111
1570,Suburban,0,53,17413.73,Not_Married,Female,False,13.05714,11,1,0,False,Month-to-month,False,False,DSL,True,False,False,False,False,False,True,True,True,Check,67.23058,187.6094,6365.24676
6524,Rural,3,45,63708.34,Not_Married,Female,False,7.71243,12,1,0,True,Month-to-month,True,False,None,True,True,True,True,True,False,False,False,False,Auto,64.46474,150.0208,5712.721051
14989,Rural,0,31,23191.81,Married,Female,False,9.894645,11,0,0,False,One year,True,False,DSL,True,True,False,False,False,False,True,True,False,Check,46.84844,220.1149,4839.25878
5705,Suburban,3,36,19364.23,Not_Married,Male,True,7.500922,9,0,0,False,Month-to-month,False,False,Fiber Optic,False,True,True,True,False,False,True,True,True,Auto,62.08563,265.1283,5966.47536
1509,Suburban,0,73,9950.46,Not_Married,Male,False,9.093379,12,1,0,False,Month-to-month,False,True,Fiber Optic,True,False,True,False,False,False,True,True,False,Auto,52.59645,210.127,4809.347606
14479,Suburban,3,65,52360.6,Not_Married,Male,False,6.583501,12,1,3,False,Month-to-month,False,False,DSL,True,False,False,False,False,False,True,False,True,Check,56.79639,117.4392,5348.891613
728,Suburban,5,85,65012.85,Married,Female,False,7.761601,16,2,0,False,Two Year,False,True,Fiber Optic,True,False,False,False,False,True,True,False,True,Auto,60.70855,149.9483,5209.217209
22073,Suburban,1,60,105005.6,Married,Female,False,7.612941,12,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,True,True,True,True,False,False,False,Auto,63.96787,162.5007,5493.632538
29404,Rural,3,71,10922.91,Not_Married,Male,False,13.32505,7,1,1,False,Two Year,True,False,None,True,True,True,False,True,True,True,False,True,Auto,54.59144,165.0182,4971.679712
30785,Suburban,2,89,54859.16,Not_Married,Male,False,10.1755,12,1,0,False,One year,True,False,Fiber Optic,False,True,False,True,False,False,True,True,True,Auto,44.21572,262.6106,4222.497317
12823,Urban,9,62,9230.18,Not_Married,Male,False,13.00811,12,3,0,False,Month-to-month,False,False,None,True,True,True,True,False,True,False,True,True,Auto,37.05135,184.9939,3756.642239
1599,Suburban,4,65,37004.73,Not_Married,Female,False,8.816743,9,0,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,True,False,False,False,True,True,Auto,66.44706,169.9378,5767.740142
103732,Urban,0,37,23239.84,Not_Married,Female,False,13.23123,7,1,0,False,Two Year,False,True,Fiber Optic,True,False,True,True,True,False,True,True,False,Auto,64.52797,245.1457,6037.103766
18074,Rural,3,55,14106.94,Married,Female,False,11.7697,14,1,0,False,One year,False,True,None,True,False,False,False,False,False,True,True,True,Auto,45.62851,175.1331,4267.521539
256,Rural,3,60,29753.9,Not_Married,Female,False,13.19849,12,0,0,True,One year,False,True,Fiber Optic,True,False,True,False,False,False,True,True,False,Auto,66.16108,210.127,6008.726494
2917,Suburban,1,76,9802.05,Not_Married,Male,False,12.76536,11,2,2,False,Two Year,True,False,Fiber Optic,True,True,False,False,True,False,False,True,False,Auto,43.91274,192.4705,3938.300864
64,Urban,3,35,45166.7,Not_Married,Female,False,8.637922,6,0,1,False,Month-to-month,True,True,Fiber Optic,True,True,True,True,False,False,False,True,True,Auto,61.69408,204.961,5593.020458
446,Rural,2,72,14761.9,Married,Female,False,9.540415,7,2,2,True,Two Year,False,False,DSL,True,True,True,False,False,False,False,False,True,Auto,67.02374,127.4783,6037.450539
952,Rural,1,79,113593.3,Not_Married,Male,True,7.172198,10,2,0,False,Month-to-month,False,False,DSL,True,True,False,True,False,False,True,False,False,Auto,44.24001,172.4404,4378.519675
41276,Suburban,1,73,20618.01,Not_Married,Female,False,10.08633,15,1,0,False,One year,True,True,Fiber Optic,True,True,False,True,True,False,True,False,False,Auto,56.67924,204.9634,5042.032681
778,Suburban,1,54,52756.23,Not_Married,Female,False,9.722124,14,1,1,True,Month-to-month,True,True,Fiber Optic,True,False,True,False,False,False,True,False,True,Auto,58.59644,139.9568,5085.534857
28049,Urban,3,82,89484.89,Not_Married,Nonbinary,False,12.74981,11,2,0,False,Month-to-month,True,False,None,True,False,False,False,True,False,False,False,False,Auto,53.47075,92.5018,4445.615287
1431,Urban,0,43,6825.46,Married,Female,False,12.84155,15,1,0,False,One year,False,False,None,True,True,False,False,False,False,True,True,False,Auto,55.83128,207.6386,5122.454947
1020,Suburban,1,71,29732.11,Married,Female,False,6.519561,11,1,0,False,Month-to-month,False,False,Fiber Optic,True,False,False,False,False,True,False,False,False,Auto,71.31142,124.9643,5804.942334
2311,Urban,1,74,23283.85,Not_Married,Male,False,5.819784,13,1,0,True,Month-to-month,True,True,DSL,True,False,False,False,True,True,False,False,True,Auto,49.59222,117.4872,4596.408358
14659,Rural,1,78,83983.27,Not_Married,Female,True,5.982841,12,0,1,True,Month-to-month,False,True,None,True,False,False,True,False,True,True,True,True,Auto,40.21109,210.138,3784.965371
4388,Urban,1,27,4498.71,Not_Married,Female,False,17.46416,13,2,0,True,Month-to-month,True,True,DSL,True,True,True,False,False,True,True,False,True,Auto,63.3194,164.9715,6050.815837
693,Rural,0,78,51371.19,Not_Married,Female,False,12.88716,10,2,1,False,Two Year,False,True,Fiber Optic,True,True,True,False,False,False,True,True,False,Auto,47.86746,242.6326,4430.367889
115,Suburban,4,18,16151.73,Married,Female,False,7.692979,9,1,1,False,One year,True,False,DSL,True,False,False,True,True,False,True,True,False,Check,60.45695,222.6281,6227.256543
74413,Suburban,1,18,30686.01,Not_Married,Male,False,7.070032,14,2,0,True,Month-to-month,False,True,DSL,True,True,False,False,False,False,False,False,False,Auto,66.02069,124.9607,6108.607607
5016,Suburban,3,52,20240.87,Not_Married,Male,False,8.732089,12,0,0,False,One year,False,False,Fiber Optic,True,True,False,False,True,False,False,False,False,Auto,66.13718,157.4836,5739.899898
8720,Suburban,3,35,3157.81,Not_Married,Female,False,15.27827,12,3,2,False,Two Year,True,True,Fiber Optic,True,False,True,True,False,True,False,True,True,Check,65.13745,184.9647,5807.53439
1928,Suburban,3,38,62064.97,Not_Married,Female,False,15.18246,9,1,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,False,False,True,True,False,True,Auto,71.68832,182.4538,6273.353878
1122,Urban,5,37,47777.77,Married,Female,False,14.62375,16,0,0,False,Month-to-month,False,True,Fiber Optic,True,True,False,False,False,True,False,False,True,Auto,40.78534,157.4698,3610.264679
39,Urban,1,89,28658.87,Not_Married,Male,False,13.26656,4,4,1,False,Two Year,False,False,Fiber Optic,True,False,False,True,False,False,False,True,True,Auto,70.77468,169.9378,6033.581345
25,Rural,4,51,30913.36,Not_Married,Male,False,13.2899,8,3,1,False,One year,True,False,None,True,False,False,False,False,True,True,False,True,Auto,65.93469,117.472,5765.178653
4308,Suburban,4,84,54091.65,Married,Male,False,8.2556,11,3,2,False,Two Year,True,False,None,True,True,False,True,False,False,False,True,True,Auto,57.26943,169.9671,5107.688262
4389,Urban,1,49,11267.89,Not_Married,Female,False,6.764861,11,1,2,False,One year,True,False,DSL,True,False,True,True,False,False,False,False,False,Check,63.71082,117.4686,5832.660558
43461,Suburban,1,85,22535.7,Married,Female,False,10.03575,12,1,0,False,Two Year,True,True,None,True,True,True,True,True,False,True,True,True,Auto,67.49463,245.175,6225.546359
1128,Suburban,8,37,30049.79,Not_Married,Female,False,7.775248,10,2,1,False,Month-to-month,True,False,Fiber Optic,True,False,False,True,False,False,False,False,False,Auto,43.04477,134.9509,3905.467558
1162,Rural,2,60,13547.69,Not_Married,Nonbinary,False,11.58313,13,0,0,False,Month-to-month,True,True,Fiber Optic,False,True,True,False,True,True,False,True,False,Auto,42.25122,207.4974,3878.814514
3860,Rural,0,73,46826.7,Not_Married,Male,False,7.802713,12,4,0,False,Two Year,False,False,Fiber Optic,True,False,True,False,False,True,False,False,True,Auto,65.47514,127.482,5446.877589
843,Urban,1,43,21569.82,Not_Married,Male,False,7.599065,14,0,0,False,Month-to-month,False,True,None,True,False,False,False,False,True,False,False,False,Auto,44.57297,92.48802,3788.13967
1116,Urban,4,24,113912.9,Not_Married,Male,False,11.89461,14,0,0,False,Month-to-month,True,False,DSL,True,False,False,False,False,True,True,False,True,Auto,65.52159,129.9483,6233.347563
70,Rural,0,29,35989.93,Married,Female,False,9.230836,13,2,0,False,Two Year,True,False,Fiber Optic,True,True,False,False,False,False,True,False,True,Auto,52.53037,169.9447,4636.42318
1046,Suburban,2,25,23449.18,Married,Male,False,9.889813,17,1,1,False,Two Year,True,False,DSL,False,True,False,True,False,False,False,True,True,Auto,48.03223,182.4433,4896.176201
42812,Urban,8,57,33692.36,Married,Female,False,10.58605,12,1,1,False,Month-to-month,False,False,DSL,True,True,False,False,False,True,True,False,True,Auto,71.53791,162.4538,6766.152872
9399,Rural,0,79,74519.58,Not_Married,Female,False,15.41723,8,1,0,True,Month-to-month,False,True,Fiber Optic,True,True,True,False,True,False,False,True,True,Auto,51.41852,194.9882,4505.604532
2491,Suburban,0,62,25647.81,Not_Married,Female,False,9.021887,10,0,0,False,One year,True,False,Fiber Optic,True,True,False,False,False,False,True,True,True,Auto,58.4866,240.1149,5277.732479
33953,Rural,1,32,44165.04,Not_Married,Male,True,10.47355,10,2,0,True,Month-to-month,True,False,Fiber Optic,True,True,False,True,True,True,True,False,True,Check,48.49789,217.4725,4557.472307
119,Suburban,2,24,37694.14,Not_Married,Female,False,8.645692,10,0,1,True,One year,True,False,None,True,False,False,True,False,True,True,False,True,Auto,59.49864,139.9678,5311.713263
3365,Rural,0,57,21253.32,Married,Male,False,4.612988,6,0,0,False,Month-to-month,True,False,Fiber Optic,True,True,False,True,True,False,False,False,False,Check,60.08382,179.9794,5229.143504
1148,Rural,3,75,49737.57,Not_Married,Female,False,12.54984,11,0,0,False,Two Year,False,True,DSL,True,True,False,False,True,False,True,False,True,Auto,50.94315,162.4676,4946.54616
5823,Rural,1,23,70354.12,Not_Married,Female,False,8.775775,19,0,0,True,One year,True,True,Fiber Optic,True,False,True,True,False,False,True,False,True,Auto,54.50263,162.4526,4945.724284
19747,Suburban,0,71,48628.18,Not_Married,Female,False,9.836612,13,1,0,False,Month-to-month,False,False,Fiber Optic,True,True,True,True,False,False,False,True,True,Auto,45.22174,204.961,4032.926983
12153,Suburban,3,68,33056.02,Not_Married,Female,False,10.5873,11,1,0,False,Month-to-month,False,False,DSL,True,True,False,False,False,False,False,False,True,Auto,67.88471,124.9607,6076.692844
5402,Suburban,3,20,20215.1,Not_Married,Male,False,7.570833,8,2,0,False,One year,True,False,None,True,False,False,False,False,True,True,False,False,Auto,63.59872,117.472,5644.627475
397,Suburban,1,47,35305.34,Not_Married,Male,False,8.135591,1,2,0,False,Two Year,False,True,Fiber Optic,True,True,False,True,False,False,False,False,True,Auto,69.75643,167.4564,6000.121571
6833,Urban,0,54,78242.35,Not_Married,Male,False,7.296658,11,2,0,False,Month-to-month,True,False,Fiber Optic,False,True,True,True,False,True,False,False,True,Auto,43.46156,182.4833,3871.367991
9560,Rural,3,35,37955.41,Not_Married,Male,False,4.545091,12,2,1,True,Month-to-month,False,False,Fiber Optic,True,True,False,True,True,True,False,False,True,Auto,54.63591,192.4885,4951.560917
54,Rural,0,56,7203.02,Not_Married,Male,False,10.96178,11,2,0,True,Month-to-month,True,False,DSL,True,False,True,True,True,False,False,True,True,Check,50.3835,164.9785,5014.025544
62,Rural,6,79,22243.66,Married,Female,False,13.3254,17,4,0,True,Month-to-month,True,False,DSL,False,False,False,False,False,True,False,False,True,Auto,45.88967,104.9643,4263.127961
530,Suburban,0,78,52286.02,Married,Female,False,13.08501,16,1,0,False,Month-to-month,True,True,None,True,True,False,False,True,False,True,True,True,Auto,66.2073,220.1615,5943.037284
46,Urban,3,65,20138.55,Not_Married,Male,False,7.645854,8,1,1,False,Month-to-month,False,False,DSL,False,False,False,True,False,False,True,True,False,Check,57.4079,210.1051,5754.451842
3899,Suburban,4,47,28226.03,Not_Married,Female,False,7.071665,11,2,0,False,One year,False,True,Fiber Optic,False,False,False,True,False,False,False,True,True,Auto,55.42229,169.9378,4923.409973
123,Suburban,4,61,12170.42,Not_Married,Female,False,8.968022,11,1,0,False,Month-to-month,True,False,None,True,False,True,True,True,True,True,False,False,Auto,40.96005,155.0084,3893.3098
853,Suburban,3,30,20769.65,Not_Married,Male,False,8.318438,13,3,0,False,Month-to-month,False,False,DSL,True,False,False,True,False,True,False,True,False,Check,59.48183,162.447,5781.09568
360,Urban,8,46,17847.64,Not_Married,Male,False,12.49717,13,1,2,False,Month-to-month,False,True,Fiber Optic,False,True,False,False,False,False,False,False,True,Auto,69.53236,144.9607,6106.543065
32568,Rural,4,40,27211.31,Not_Married,Male,True,11.67884,14,1,0,False,Month-to-month,True,True,DSL,True,False,True,False,True,False,True,True,False,Check,39.22782,202.65,4443.924934
