,MonthlyCharge,Tenure,Churn,Number
4093,162.4653,7.462849,True,4093
8578,137.4978,66.82313,False,8578
8194,152.5104,64.79115,False,8194
5043,255.1555,64.01652,False,5043
9684,169.9671,48.83733,False,9684
7690,144.9607,69.33555,False,7690
6481,210.138,54.28015,False,6481
1006,207.609354,5.688867768,True,1006
3225,159.9512,5.902195,False,3225
8302,114.9509,69.16679,False,8302
947,144.960655,1.047382039,False,947
623,140.00128,5.981775914,False,623
2160,222.6326,12.09638,True,2160
5367,172.4705,53.45259,False,5367
5954,162.4538,46.82488,False,5954
913,257.63748,8.730405893,True,913
8640,127.4738,71.53607,False,8640
9503,142.4526,62.07809,False,9503
2078,114.9838,26.27061,False,2078
1856,144.960655,13.40891729,False,1856
9352,174.9755,49.69121,False,9352
5081,152.4579,57.04429,False,5081
4603,160.0013,11.3031,False,4603
276,137.439154,9.532523799,False,276
8502,184.9797,52.60487,False,8502
8881,147.4421,65.11343,False,8881
8950,119.9897,61.17556,False,8950
597,149.959755,4.768869377,False,597
2971,162.4608,1.450219,True,2971
4647,147.4421,9.74066,False,4647
6333,232.6228,53.06256,False,6333
5722,202.4433,51.48861,False,5722
6087,152.4441,60.20473,False,6087
3607,220.1323,6.391286,False,3607
8877,137.4872,46.55186,False,8877
1091,182.467607,18.97328429,True,1091
7095,207.6386,64.21579,False,7095
7936,194.9882,58.50038,False,7936
3527,232.6228,4.380312,True,3527
7695,212.6557,57.70698,False,7695
9792,139.965,69.10375,False,9792
2440,184.9785,7.633753,False,2440
9986,204.961,58.72868,False,9986
1213,157.469817,4.005780287,True,1213
4432,130.0064,2.176948,False,4432
8611,104.9629,70.83727,False,8611
8233,129.9598,51.22665,False,8233
6966,245.1457,60.96581,False,6966
9927,215.1591,61.91109,False,9927
6338,117.4872,67.33827,False,6338
4904,162.4713,6.193832,True,4904
5393,164.967,49.48328,False,5393
9458,194.9882,54.72683,False,9458
6646,252.6378,62.34755,False,6646
3860,192.4705,14.36438,False,3860
7661,179.9476,67.14449,False,7661
2350,184.9797,20.43277,False,2350
7515,117.5152,62.68348,False,7515
2340,159.9349,13.24052,True,2340
3445,104.9629,4.762508,False,3445
1478,149.984492,12.42216588,True,1478
8449,287.6427,41.67396,False,8449
7236,159.965,70.45979,False,7236
9037,147.4783,38.14529,False,9037
592,207.638588,15.37990405,True,592
2613,220.1478,1.768753,True,2613
1898,152.457857,34.80793399,False,1898
6114,159.9476,67.99357,False,6114
3720,232.652,5.315954,True,3720
2485,162.4676,7.194779,False,2485
9799,152.4742,54.4197,False,9799
6766,184.9853,69.74945,False,6766
8811,207.4811,43.87969,True,8811
1570,137.439154,7.897660605,False,1570
8682,172.4742,51.72997,False,8682
771,172.470522,9.043575718,True,771
1895,162.460772,15.73628072,True,1895
7169,139.9816,63.20516,False,7169
323,132.479779,5.953547112,False,323
8212,124.9607,57.6786,False,8212
8132,149.9621,63.25754,False,8132
3678,204.9634,2.976407,False,3678
4815,174.9581,13.34222,False,4815
286,159.947583,3.940297464,True,286
9236,149.9621,68.44883,False,9236
8989,190.127,60.51339,False,8989
4679,160.0122,9.914638,False,4679
6372,137.4684,62.88109,False,6372
1913,124.993537,3.005659256,False,1913
5733,132.466,71.00745,False,5733
347,212.641455,13.62832619,True,347
3139,177.6508,2.518069,True,3139
7671,149.9741,48.3857,False,7671
9711,117.4686,64.33534,False,9711
9416,152.4579,57.49343,False,9416
6999,149.9913,67.44839,False,6999
3780,212.6415,4.297488,True,3780
7714,104.9643,56.26602,False,7714
7658,139.9875,64.1725,False,7658
5655,139.9512,65.83916,False,5655
5570,210.1518,61.42037,False,5570
7124,139.9512,63.20353,False,7124
8140,200.1185,60.77973,False,8140
4868,142.5007,2.237136,False,4868
9275,207.6094,55.85553,False,9275
1125,159.965008,3.475168025,False,1125
9494,117.4835,71.83314,False,9494
5062,172.4705,69.07545,False,5062
2488,275.1336,18.8098,False,2488
82,192.456745,19.45250317,False,82
997,152.509013,9.618627021,False,997
2471,139.9512,10.08697,False,2471
8747,184.9496,56.19138,False,8747
9339,174.9768,56.17179,False,9339
9059,147.4783,61.85639,False,9059
3099,152.4624,16.17631,False,3099
5813,182.4433,56.88725,False,5813
1845,187.656013,17.31776736,True,1845
4289,159.9349,4.164919,False,4289
7920,147.4738,50.84495,False,7920
4717,172.4624,5.793869,False,4717
1712,152.466002,11.4488726,True,1712
8237,175.0062,44.72241,False,8237
5020,127.4421,65.57643,False,5020
8312,210.127,52.59645,False,8312
7693,127.4887,55.68371,False,7693
1937,159.983006,11.04013684,False,1937
2372,192.4885,14.59541,False,2372
902,104.962874,15.806584,False,902
9274,255.1665,67.87019,False,9274
5899,129.9915,50.76733,False,5899
9322,132.466,71.26977,False,9322
7028,92.45514,53.90195,False,7028
1490,137.468388,4.279464865,True,1490
463,105.010962,13.44056701,False,463
8023,225.1457,65.09341,False,8023
158,252.637807,19.95277818,True,158
2794,182.447,12.55315,True,2794
6364,207.6094,71.1184,False,6364
8735,114.9838,71.12849,False,8735
3981,150.0208,8.475773,False,3981
3748,172.4624,7.374499,False,3748
6631,232.6415,52.73595,False,6631
6002,172.4579,63.92945,False,6002
8218,152.4579,56.07932,False,8218
7002,210.1518,54.57985,False,7002
137,197.472533,7.251397592,False,137
1136,187.481057,14.58313517,True,1136
8229,149.9741,57.72738,False,8229
4770,92.48802,7.660409,False,4770
5938,142.4526,68.41303,False,5938
6183,210.1518,70.67111,False,6183
6490,277.6375,68.47895,False,6490
9887,117.5152,60.9855,False,9887
8274,124.9935,57.92383,False,8274
7886,242.6435,53.06052,False,7886
5634,152.4579,66.7449,False,5634
9160,112.4844,39.72823,False,9160
9530,207.6094,66.73461,False,9530
9272,169.9741,62.44603,False,9272
7940,210.1051,69.27282,False,7940
6919,172.5104,68.13863,False,6919
2149,132.466,5.29727,True,2149
9016,164.9647,62.86571,False,9016
7484,94.97283,70.1758,False,7484
2290,194.9581,6.002744,True,2290
8142,169.9447,65.61856,False,8142
7199,255.1372,49.74162,False,7199
7272,129.9926,67.66242,False,7272
3001,174.9919,2.258878,True,3001
1616,202.443347,21.04742054,False,1616
9667,79.97886,68.73272,False,9667
8738,152.509,64.38287,False,8738
5284,124.9643,67.81163,False,5284
3337,137.4686,4.043506,False,3337
7770,127.4738,55.591,False,7770
4827,194.9663,5.976743,True,4827
9632,94.97283,46.43864,False,9632
4308,277.6513,2.141515,True,4308
9914,149.9778,60.03004,False,9914
5686,179.9794,68.29684,False,5686
259,232.62403,6.549035393,True,259
1329,144.960655,9.339307484,False,1329
6061,197.4702,61.63974,True,6061
9918,194.9768,55.56204,False,9918
2564,245.1283,5.014012,True,2564
6269,232.6378,63.73429,False,6269
3009,169.9928,1.125218,False,3009
3802,169.9447,14.09379,True,3802
1071,245.146969,11.18792763,True,1071
7849,252.624,47.65766,False,7849
1618,152.510442,11.80801038,False,1618
4639,194.9581,3.171487,True,4639
7344,149.9621,43.8884,False,7344
5124,137.4392,39.23416,False,5124
377,139.987503,4.258552081,True,377
4265,159.9476,13.92306,True,4265
1551,147.456419,5.836790126,False,1551
4577,172.4441,21.43457,False,4577
4161,92.45514,5.131207,False,4161
6672,220.1478,69.10048,False,6672
4622,137.4836,3.27379,False,4622
9908,149.9845,64.34378,False,9908
2656,252.6378,6.652608,False,2656
6626,124.9643,65.85442,False,6626
1338,182.446995,2.978504665,True,1338
1656,184.961033,1.849371568,True,1656
8178,159.9794,63.89833,False,8178
4552,157.4836,3.367303,True,4552
1448,112.455141,13.24581884,False,1448
5596,265.1283,47.99239,True,5596
8924,162.4937,43.98704,False,8924
3702,195.0062,6.318781,True,3702
7255,139.9349,57.50632,False,7255
9314,147.4421,59.17567,False,9314
3897,104.9643,14.6317,False,3897
5690,159.9512,57.36372,False,5690
7108,202.4433,71.52177,False,7108
7966,164.9785,63.83787,False,7966
9079,130.0064,49.7983,False,9079
8328,139.9568,58.59644,False,8328
1825,204.961033,1.251588197,True,1825
1760,194.966286,11.32652677,True,1760
6182,162.5119,56.01033,False,6182
4845,117.472,2.924951,False,4845
7052,127.4958,69.87869,False,7052
611,149.962093,6.396338897,True,611
7958,209.9931,62.77522,True,7958
9969,194.9663,47.32195,False,9969
1469,152.466002,2.934758008,True,1469
9251,147.4893,63.11931,False,9251
5874,255.1198,64.60644,True,5874
5319,194.9744,50.66574,False,5319
7023,237.6549,48.05636,True,7023
8930,232.6707,57.68543,False,8930
9858,139.9512,57.4792,False,9858
6282,169.9447,44.61375,False,6282
5143,174.9581,66.45525,False,5143
544,245.146969,7.073151031,True,544
8657,177.4876,71.84893,False,8657
5558,242.6326,43.2487,False,5558
9316,222.65,70.05743,False,9316
3528,159.9642,8.096457,True,3528
762,137.487242,11.48773622,False,762
1311,182.460772,2.659423565,False,1311
4852,139.965,5.695207,True,4852
2396,190.1737,5.857544,False,2396
1847,147.442069,14.26734448,True,1847
3961,147.4421,4.01663,False,3961
5627,127.4586,65.07415,False,5627
6420,159.9349,68.30662,False,6420
3803,184.9785,7.481549,False,3803
2533,79.97886,9.24589,False,2533
8498,200.1323,43.40615,True,8498
2261,129.9926,4.066925,True,2261
6105,235.1555,56.95876,True,6105
9173,94.97283,64.72745,False,9173
7791,114.9728,54.79873,False,7791
2588,124.9781,25.72493,False,2588
5481,92.5018,49.8342,False,5481
1407,222.632554,17.01228541,True,1407
8481,222.6281,63.81393,False,8481
7298,162.4538,54.01325,False,7298
1138,162.493654,9.343807204,False,1138
2813,147.5031,8.479465,False,2813
7478,152.4624,58.12362,False,7478
6172,162.4827,44.55455,False,6172
7571,172.4567,60.44201,False,7571
6379,225.1457,66.31632,False,6379
6719,230.1051,59.15773,False,6719
8020,232.624,51.74095,False,8020
3816,225.1457,3.895892,True,3816
7844,172.4885,51.54301,False,7844
97,187.484705,12.97632235,True,97
8490,152.4798,56.34451,False,8490
9979,220.1149,58.11897,True,9979
1186,127.442069,5.873359501,False,1186
1576,200.146524,2.355538593,True,1576
4731,159.983,10.10287,True,4731
5945,114.9838,58.66502,False,5945
4563,232.6415,6.999666,True,4563
54,160.00128,12.07970325,True,54
3464,79.97886,5.099943,False,3464
9869,165.0182,41.72903,False,9869
9660,159.9642,64.17582,False,9660
5408,159.9794,67.64041,False,5408
1878,172.503404,7.19812868,True,1878
2546,172.4579,13.08213,False,2546
5268,155.0084,50.49072,True,5268
3084,124.9935,5.538303,False,3084
5577,142.5007,59.86174,False,5577
6287,232.6378,64.29998,False,6287
4797,164.967,17.19189,False,4797
495,220.132293,8.573785357,True,495
2274,152.4579,10.91296,False,2274
8879,114.9728,63.58076,False,8879
8663,159.9642,65.351,False,8663
8547,222.6326,61.9146,False,8547
7665,197.6288,63.13521,False,7665
4144,137.4392,6.592291,False,4144
2014,184.9634,18.2156,True,2014
4413,157.4698,6.92143,False,4413
8568,212.6415,43.73697,True,8568
9975,144.9607,55.30151,False,9975
9380,200.1185,56.40613,True,9380
3306,137.4616,4.189207,True,3306
1235,227.475448,11.96148946,False,1235
8527,245.147,56.0677,False,8527
2577,277.6513,5.525134,True,2577
3611,222.65,9.349363,True,3611
7902,222.65,67.58811,False,7902
6483,242.6106,44.60033,True,6483
7538,129.995,65.39301,False,7538
2995,220.1149,10.72393,True,2995
5285,127.475,65.74132,False,5285
702,240.114868,12.84120976,True,702
9882,137.4684,57.2401,False,9882
3322,240.1149,7.348682,True,3322
4496,212.6415,2.284487,True,4496
3268,164.9715,3.062161,False,3268
1283,207.609354,3.418302206,False,1283
1942,142.500692,8.721771003,False,1942
3995,79.97886,18.1201,False,3995
8653,207.4673,67.5746,False,8653
5565,222.6792,68.03309,False,5565
8466,267.6427,62.69829,True,8466
2747,210.1518,15.80736,True,2747
1695,149.959755,6.289468375,False,1695
4962,212.6228,12.39101,True,4962
2848,164.9889,8.306218,False,2848
6558,132.4798,53.77815,False,6558
5419,144.9607,66.09752,False,5419
5755,137.4686,60.8744,False,5755
612,134.950905,10.03212915,False,612
3261,174.9618,1.916489,True,3261
3523,147.4783,3.084418,False,3523
854,117.468591,8.802527803,False,854
5528,137.4698,68.85746,False,5528
8553,235.1555,64.5943,True,8553
9688,149.9915,67.9711,False,9688
2576,162.4676,6.960522,True,2576
9457,152.509,68.63549,False,9457
7167,129.995,63.96748,False,7167
9409,222.6326,69.99165,False,9409
4650,172.4733,2.605757,True,4650
6091,162.4676,45.62317,True,6091
3161,139.9568,11.96395,False,3161
8661,182.4608,46.63416,False,8661
271,175.133074,9.068119482,True,271
9417,220.1185,56.14325,False,9417
7228,210.1563,60.76389,False,7228
9713,159.983,63.18627,False,9713
8143,212.6415,65.25094,False,8143
9687,182.4676,61.53436,False,9687
7528,222.6143,45.12504,True,7528
9496,167.4564,43.01015,False,9496
4506,167.4847,15.12559,False,4506
6095,179.9476,66.94572,False,6095
2552,222.6143,7.990345,True,2552
2060,222.6281,12.4962,True,2060
7597,172.4579,62.47012,False,7597
7932,162.4827,70.74092,False,7932
846,152.466002,10.81273093,False,846
7206,172.4885,54.04993,False,7206
8163,210.127,57.43476,False,8163
3111,162.4689,15.41267,False,3111
1147,187.484705,7.95236848,True,1147
539,119.989722,3.564836875,False,539
2099,164.9785,10.48149,True,2099
9904,200.1323,60.04825,False,9904
6696,152.4952,58.85612,False,6696
173,204.949594,10.01771765,True,173
6830,147.4713,63.62938,False,6830
755,220.132293,21.1875693,True,755
2153,144.9607,21.61867,False,2153
7366,147.4738,44.60874,False,7366
6041,220.1615,41.60875,True,6041
8158,212.6415,64.82387,False,8158
6066,192.4885,71.7248,False,6066
2468,187.6094,19.12428,True,2468
2975,124.9607,6.039499,False,2975
2230,187.6094,10.32825,True,2230
3153,197.4725,7.930205,True,3153
5418,187.6422,65.04247,False,5418
1332,220.161527,9.652842643,True,1332
2240,192.4404,4.905018,False,2240
587,114.965789,3.137169138,False,587
8223,255.1417,60.7968,False,8223
2593,104.9643,19.26465,False,2593
5825,139.9349,58.09895,False,5825
9441,162.5119,60.47912,False,9441
5294,172.4742,66.91884,False,5294
3278,202.6362,16.7247,False,3278
260,242.628057,10.57197066,True,260
3403,114.9658,6.612935,True,3403
6979,184.9647,66.88716,False,6979
8593,275.1336,56.70254,False,8593
9452,179.9794,52.92007,False,9452
1690,220.132293,7.506056361,True,1690
4877,152.4624,1.40024,False,4877
6016,179.9656,50.20686,False,6016
1302,182.460772,21.16641251,True,1302
2969,92.5018,12.78697,False,2969
2420,127.482,10.55912,False,2420
4512,127.5067,2.596868,True,4512
4062,172.4871,6.979037,False,4062
7234,182.49,68.61879,False,7234
1941,152.462354,9.660168743,True,1941
8447,147.4564,55.18746,False,8447
6092,172.4742,67.1217,False,6092
7063,235.1591,46.83595,False,7063
6071,207.4974,57.38041,False,6071
3461,194.9768,7.621099,False,3461
563,147.456419,5.204111135,False,563
1990,255.155493,6.217715978,True,1990
9027,114.9658,69.39129,False,9027
5932,129.9598,70.16829,False,5932
3350,184.9785,8.399966,False,3350
4192,137.4836,4.109741,False,4192
9598,162.4713,61.52544,False,9598
5107,172.4705,42.36505,False,5107
6777,139.9678,54.91727,False,6777
6202,214.9663,45.82823,False,6202
1435,245.146969,14.02688588,True,1435
9051,214.9525,68.59815,False,9051
4657,182.4608,7.019257,True,4657
1731,245.128318,9.727109482,True,1731
3640,179.9794,5.799929,True,3640
4168,125.0073,6.941165,True,4168
3082,159.9476,2.168042,True,3082
8703,112.4551,69.80263,False,8703
6023,115.0021,62.9411,False,6023
9208,114.9838,57.80772,False,9208
4678,252.6378,5.429608,True,4678
1158,162.471255,19.16163631,False,1158
6724,127.4738,63.00385,False,6724
1352,184.979684,2.108441505,True,1352
6748,149.9378,55.91669,False,6748
9631,204.9496,50.74296,False,9631
3396,242.6143,3.409799,True,3396
9596,169.9378,62.63117,False,9596
4594,104.9643,3.794574,False,4594
8700,169.9447,71.85451,False,8700
7351,159.9476,63.84542,False,7351
8031,245.1457,48.04631,False,8031
7633,137.4698,66.34362,False,7633
1379,169.944668,14.23594392,False,1379
2395,210.1051,10.18679,True,2395
4349,124.9781,8.152935,False,4349
2,159.947583,15.75414408,False,2
7082,217.484,52.61618,False,7082
1546,175.02109,16.68190528,True,1546
6203,192.4885,65.38502,False,6203
4696,242.6143,4.46492,True,4696
6401,159.9875,49.60599,False,6401
3708,147.4601,5.213752,False,3708
4365,187.4673,7.539374,True,4365
1818,137.483594,3.024806192,True,1818
5446,142.4713,53.34625,False,5446
1425,147.442069,4.544027018,True,1425
3888,194.9699,6.165028,True,3888
6387,152.4742,64.47686,False,6387
3924,154.9755,4.066843,True,3924
4930,207.6386,2.488097,True,4930
9738,174.9882,67.19702,False,9738
641,172.440432,4.241019424,True,641
3188,182.4433,5.714934,True,3188
1954,114.983787,16.56587766,False,1954
6668,149.9741,68.04207,False,6668
8827,160.0013,60.69166,False,8827
4745,230.1344,13.85859,True,4745
130,139.965008,6.085030507,True,130
447,124.960655,10.85041661,False,447
5922,194.9744,65.51642,False,5922
6094,162.4526,58.62812,False,6094
3410,187.4974,9.767357,False,3410
9668,152.4624,50.58015,False,9668
1949,202.649979,22.04436191,True,1949
4623,222.6143,13.55138,True,4623
7381,159.9476,70.23581,False,7381
4881,184.9797,2.223563,True,4881
8471,127.4783,52.9247,False,8471
7651,144.9607,60.49976,False,7651
6914,194.9699,61.50384,False,6914
6985,92.5018,61.78097,False,6985
1851,204.979684,1.358818331,False,1851
7066,195.0062,55.78809,False,7066
1358,174.988208,7.819783852,True,1358
5063,117.4858,70.34008,False,5063
3138,222.6143,5.43842,True,3138
1025,172.47417,18.29391747,False,1025
2786,132.466,4.761845,False,2786
7884,124.9781,51.08011,False,7884
7282,124.9643,68.33384,False,7282
1374,242.657291,23.05042619,False,1374
8011,200.1652,65.97991,True,8011
766,202.443347,6.587201276,True,766
7689,139.983,59.31818,False,7689
1658,162.471255,18.29218438,False,1658
1432,262.610632,3.19677148,True,1432
5854,149.9913,54.24636,False,5854
9716,169.9378,62.42366,False,9716
1092,182.446995,19.98393473,False,1092
7996,119.9568,51.68157,False,7996
7739,162.5007,63.07329,False,7739
7239,159.9349,59.49558,False,7239
1852,159.983006,10.5309984,False,1852
4184,169.9378,6.311363,False,4184
6253,162.4713,51.98679,False,6253
2702,149.9598,9.436909,True,2702
8719,210.127,46.94667,False,8719
8790,155.0084,57.00347,False,8790
8298,137.4392,67.35636,False,8298
4684,267.6647,10.06351,True,4684
101,182.467607,11.13472066,False,101
5674,125.0073,57.50673,False,5674
2447,262.6106,19.06753,True,2447
3869,275.1198,18.4468,True,3869
3849,139.9816,12.674,True,3849
9223,132.5127,65.67292,False,9223
8015,212.6228,50.98888,True,8015
9267,197.4876,67.00167,False,9267
486,287.642733,3.820262172,True,486
5579,220.1615,66.00861,False,5579
183,240.114868,13.01107597,True,183
8566,162.4713,60.55095,False,8566
6647,149.9928,59.25503,False,6647
9891,132.5127,66.73836,False,9891
4513,107.482,7.685406,False,4513
5718,187.4811,65.45306,False,5718
5535,140.0049,56.54286,False,5535
9629,119.9897,63.01465,False,9629
3015,174.9882,7.179432,True,3015
1072,107.481989,1.929621761,False,1072
2304,194.9768,12.69435,True,2304
5224,139.965,53.09491,False,5224
1084,214.952509,8.458121948,True,1084
8878,127.4783,65.28923,False,8878
6458,204.9797,69.21008,False,6458
893,154.975543,3.317348927,False,893
5221,242.6143,55.2288,False,5221
2267,277.6513,25.32558,False,2267
2993,162.4653,13.44855,True,2993
7727,174.9618,67.96418,False,7727
3994,139.965,17.30249,False,3994
6848,137.4392,52.17722,False,6848
8967,152.466,69.58993,False,8967
8917,124.9781,42.07751,False,8917
8739,267.6427,62.86571,False,8739
7545,129.9621,53.42523,False,7545
3071,162.4538,4.454344,False,3071
4452,114.9509,8.342325,False,4452
610,169.967067,12.3848312,True,610
1573,112.455141,5.784022533,False,1573
3463,162.4653,3.648755,True,3463
5751,139.983,64.12634,False,5751
4843,124.9607,16.57839,True,4843
1132,172.457857,10.24058579,True,1132
7492,144.9607,53.07128,False,7492
4949,112.4551,3.684683,False,4949
1673,194.988208,6.549842666,True,1673
39,147.473844,16.04202196,False,39
8563,152.4624,49.11866,True,8563
3456,147.4564,3.424062,False,3456
6566,204.9496,38.34208,True,6566
138,255.155493,14.64011644,True,138
673,255.155493,15.92219451,True,673
2625,114.9728,8.03514,False,2625
2384,139.9349,14.21143,False,2384
2188,222.6326,8.907101,True,2188
3229,184.9963,2.668217,False,3229
9238,275.1336,66.46538,True,9238
606,142.471255,7.737353244,False,606
313,174.991856,8.892893007,False,313
4697,159.9349,4.16861,True,4697
3737,147.4601,17.02059,False,3737
4476,124.9781,5.892496,False,4476
2330,127.4738,3.99954,False,2330
5756,129.9483,47.43916,False,5756
6352,167.4564,64.32344,False,6352
9206,172.4733,56.96287,False,9206
1098,225.178625,2.451256489,True,1098
8474,195.0062,61.36647,False,8474
4804,207.4811,13.21887,False,4804
6683,212.6415,53.13174,False,6683
8510,117.4858,54.65479,False,8510
554,127.460067,11.40192641,False,554
8054,114.9509,66.78484,False,8054
5126,149.9483,67.76579,False,5126
4409,152.4884,8.671709,True,4409
8692,182.4608,51.98225,False,8692
9032,162.4689,61.97321,False,9032
5613,165.0182,70.02121,False,5613
1939,159.965008,13.03967126,False,1939
3921,139.9792,4.655119,False,3921
4993,245.132,19.01406,False,4993
1708,159.947583,16.75283806,True,1708
6619,275.1198,52.41439,True,6619
8181,162.4653,71.023,False,8181
6388,207.4673,64.31881,False,6388
8603,192.4404,71.74385,False,8603
2282,157.4698,9.557096,False,2282
9493,147.4738,55.74944,False,9493
4373,112.4844,8.584144,False,4373
2579,162.447,18.32904,False,2579
2592,112.4551,10.48608,False,2592
9761,172.4705,70.40113,False,9761
1752,164.978458,13.84769517,False,1752
1811,179.947583,1.884992328,True,1811
311,172.484753,9.821728297,True,311
7060,177.4945,68.21625,False,7060
3771,194.9768,1.24728,True,3771
3876,147.4738,12.7637,False,3876
8282,240.1149,52.58546,False,8282
7735,102.4746,56.77763,False,7735
3602,265.1283,10.56737,True,3602
9080,172.4441,62.84987,False,9080
9753,149.9621,51.25081,False,9753
2035,152.509,4.573172,False,2035
553,202.636202,10.40161068,True,553
2732,192.4885,11.16116,False,2732
7722,187.6094,66.67317,False,7722
4042,184.967,12.98383,True,4042
7317,117.472,45.8143,False,7317
6494,177.4945,71.82981,False,6494
384,184.967019,17.18829795,True,384
5906,184.9647,68.88054,False,5906
1897,194.976769,7.434237932,True,1897
8938,147.5031,69.82128,False,8938
8413,137.4698,41.72598,False,8413
4283,174.9882,1.52349,True,4283
2530,255.1336,18.529,True,2530
2167,197.4725,5.237873,True,2167
7705,172.4579,66.7755,False,7705
4356,129.9763,31.81602,False,4356
9878,169.9928,54.84956,False,9878
4282,124.9607,9.468306,False,4282
3146,192.4885,6.566149,True,3146
7565,235.1591,54.41265,False,7565
995,230.105118,15.27829427,True,995
4335,162.4833,13.19063,False,4335
8584,242.6326,52.30473,False,8584
282,242.632554,3.778174405,True,282
5704,124.9781,63.06195,False,5704
8767,117.4392,69.59341,False,8767
3620,184.9853,5.638782,False,3620
7422,245.132,60.7303,False,7422
1008,172.456745,22.11524673,False,1008
3716,82.49655,1.177776,False,3716
8035,194.9525,67.44709,False,8035
181,240.114868,23.00764441,True,181
7333,130.0064,56.56535,False,7333
80,187.609354,9.82814183,True,80
7639,127.475,65.25844,False,7639
8316,165.0182,54.59144,False,8316
4013,184.9634,2.09057,True,4013
5358,152.4624,61.04844,False,5358
9586,92.45514,65.55348,False,9586
1081,129.959755,10.19437082,False,1081
6827,144.9607,47.42715,False,6827
3185,149.9598,16.27138,False,3185
2109,142.4526,12.31839,True,2109
4951,214.9525,10.17149,True,4951
6232,147.4783,66.81556,False,6232
1484,164.967019,3.160392389,False,1484
1614,184.978458,9.217596711,False,1614
6335,195.0062,60.07014,False,6335
5064,159.965,69.2139,False,5064
1874,157.483594,4.992706522,True,1874
3831,197.484,6.209949,True,3831
4008,232.6228,21.51433,True,4008
2389,172.4742,2.061636,True,2389
7121,172.4555,53.66352,False,7121
4799,202.4433,15.62643,False,4799
4885,144.9607,8.423652,False,4885
2909,217.4725,16.42222,False,2909
2401,117.4392,4.323297,False,2401
5545,162.4653,44.81075,False,5545
50,184.979684,3.343811019,True,50
6843,149.9378,71.39564,False,6843
4550,149.9447,10.5771,False,4550
2246,172.5034,7.533801,False,2246
4873,162.447,17.8565,False,4873
6658,149.9483,62.30892,False,6658
1228,162.500692,3.852627275,False,1228
7673,270.1604,67.08693,False,7673
2674,195.0062,10.81514,False,2674
9248,117.5152,67.61213,False,9248
3912,154.9755,21.29638,True,3912
6698,220.1149,65.16939,False,6698
4869,149.9915,15.39062,False,4869
3886,204.9634,5.257695,True,3886
9315,149.9378,67.01405,False,9315
5075,149.9741,64.38126,False,5075
5993,104.9781,67.18986,False,5993
2996,152.4624,2.1782,True,2996
8730,245.1283,66.96136,False,8730
2219,225.1457,25.69631,True,2219
7401,215.1591,63.60301,False,7401
98,162.500692,20.31163945,False,98
8823,242.6573,61.48122,True,8823
8398,172.4848,64.33856,False,8398
3313,179.9794,10.88204,False,3313
4491,139.983,7.042459,True,4491
9215,159.9512,66.94632,False,9215
3200,79.97886,7.542197,False,3200
462,240.114868,13.99579075,True,462
4241,149.9621,4.816947,False,4241
3211,144.9889,5.288444,True,3211
6328,187.4847,55.11933,False,6328
7785,192.4567,63.86048,False,7785
8117,162.4538,64.62702,False,8117
365,129.977753,9.660361769,False,365
2236,235.1372,4.970731,True,2236
7477,117.4392,67.4709,False,7477
1771,127.458638,7.217041327,True,1771
3154,172.5104,7.194486,False,3154
87,207.638588,3.721772616,True,87
2945,184.9797,12.24574,True,2945
7007,177.6508,59.18664,False,7007
9252,220.1149,61.10374,False,9252
8505,212.6228,48.60336,True,8505
7086,117.4392,66.50164,False,7086
1151,95.019486,9.716052195,False,1151
1452,120.003499,6.585140105,False,1452
283,187.609354,11.58276897,True,283
4475,159.9476,8.902965,True,4475
8042,92.48802,68.36641,False,8042
3347,184.9496,9.176772,True,3347
6357,204.9634,71.41919,True,6357
7738,157.4698,51.11345,False,7738
6020,194.9581,68.19039,False,6020
2476,182.49,8.040278,True,2476
3864,169.9741,16.22349,False,3864
5672,252.624,71.04194,False,5672
9565,184.967,61.00345,False,9565
9175,242.6143,62.77605,False,9175
1859,242.657291,20.40555252,False,1859
6988,114.9838,70.82774,False,6988
878,149.984492,18.66504433,False,878
5339,127.4738,38.85837,False,5339
9999,217.484,63.35086,False,9999
5782,127.4887,69.76544,False,5782
9187,159.9512,45.62467,False,9187
2066,169.9447,22.37984,False,2066
9265,139.983,45.94768,False,9265
2405,192.4404,1.813049,True,2405
7047,194.9699,71.89739,False,7047
2771,197.4702,12.81579,True,2771
8624,245.147,55.51616,True,8624
3959,172.4579,1.578151,False,3959
1915,232.622804,12.85056526,True,1915
9866,230.1051,40.41527,False,9866
2843,220.1185,27.0293,True,2843
6514,114.9509,39.65071,False,6514
3375,182.4676,18.11168,False,3375
9194,287.6427,55.97317,False,9194
4350,215.1591,5.402848,True,4350
6836,149.9776,45.16032,True,6836
6707,245.1283,57.51601,False,6707
21,127.495766,2.415991977,False,21
8019,172.4624,58.3401,False,8019
8082,232.6228,61.27787,True,8082
9953,172.4441,49.80587,False,9953
6844,149.9598,65.20587,False,6844
6812,174.9699,64.88617,False,6812
8453,287.6427,66.23131,False,8453
9049,142.4713,63.00932,True,9049
1555,240.114868,8.460086502,True,1555
7531,172.4624,70.67216,False,7531
6918,147.4421,66.005,False,6918
5493,182.4608,63.04335,False,5493
191,220.132293,11.64983735,True,191
6927,182.4433,68.06711,False,6927
9475,210.1051,47.48699,True,9475
7985,92.5018,46.076,False,7985
2383,147.5031,9.288851,False,2383
1371,204.979684,15.26657624,False,1371
5326,169.9378,54.58835,False,5326
